,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00011774287559092045,2.767745649403623e-05,1.0647637907299212,0.25751937092007293,1.0648815336055122,0.2575088423767512,0.7908085816015955,0.0,0.8394257577316353,0.03840829161552608,1.1268603090753282e-11,2.4182025479803966e-11
FSNet,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00012604257790371776,3.96286594659934e-05,1.0849051019642502,0.32294626245376995,1.0850311445421539,0.3229244688361185,0.7908085816015955,0.0,0.89178293976445,0.06021717555799776,2.221796668132099e-11,3.0102534188378804e-11
KKT,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.0002330118732061237,5.366297867319435e-05,0.9052126110473182,0.06328735869753253,0.9054456229205243,0.0632788226022183,0.7908085816015955,0.0,0.879208593373094,0.059318689063576686,2.263701333219891e-11,3.152067353247061e-11
PINN Baseline,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.0001432454097084701,5.092956766320767e-05,0.897279137611622,0.15366058766873475,0.8974223830213305,0.15364429410493924,0.7908085816015955,0.0,0.953872031000461,0.08097200768957026,2.151824274634597e-10,2.7088968662937275e-10
Rahul's Model,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.0002502571733202785,4.8495706744650544e-05,0.9911004450230394,0.22728305817330596,0.9913507021963597,0.22725820636667787,0.7908085816015955,0.0,0.8607641954541257,0.0741986048627478,4.403387247874128e-10,2.1649170171293326e-10
