Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,8,1.0,9.630649583414197e-05,0.8397912533546332,0.8398875598504674,0.826930764131248,0.986264150150593,3.001692779195824e-13
DC3,2,8,1.0,0.00010059651685878634,0.7809512023814023,0.781051798898261,0.826930764131248,1.0659901644646765,-5.046697116730192e-13
DC3,3,8,1.0,9.651260916143656e-05,0.8005399234825745,0.800636436091736,0.826930764131248,1.035581850931048,-4.5170547414016526e-14
DC3,4,8,1.0,0.00010260511771775782,0.8148514591448475,0.8149540642625652,0.826930764131248,1.01841867094446,-1.683078189107996e-13
DC3,5,8,1.0,9.773261263035238e-05,0.788341952720657,0.7884396853332873,0.826930764131248,1.0604816657044343,8.785463889990669e-13
FSNet,1,8,1.0,8.291512494906783e-05,0.8490328789921477,0.8491157941170968,0.826930764131248,0.9738674795053617,1.8997714396599444e-14
FSNet,2,8,1.0,9.368651080876589e-05,0.7214185208722483,0.7215122073830571,0.826930764131248,1.1516901596706086,-6.416586842631326e-13
FSNet,3,8,1.0,8.892652112990618e-05,0.8596978992864024,0.8597868258075323,0.826930764131248,0.9719909972614431,-2.779565899085262e-14
FSNet,4,8,1.0,0.00035630338243208826,1.237583027483197,1.237939330865629,0.826930764131248,1.017634814115312,1.8924607909195786e-14
FSNet,5,8,1.0,0.00018745913985185325,0.7017749533988535,0.7019624125387054,0.826930764131248,1.1847147013536525,5.716313921838767e-13
KKT,1,8,1.0,0.0003119433531537652,0.6507283235841896,0.6510402669373434,0.826930764131248,1.2925992280095004,9.065241783549536e-13
KKT,2,8,1.0,0.00019220923422835767,0.6585551909520291,0.6587474001862574,0.826930764131248,1.2648923775366705,-2.1281777674734866e-13
KKT,3,8,1.0,0.0002666219952516258,1.3711082711233757,1.3713748931186274,0.826930764131248,0.788855878809047,8.794767856461629e-13
KKT,4,8,1.0,0.0002873132470995188,0.7953205695957877,0.7956078828428872,0.826930764131248,1.0519080030835446,-4.926037185117416e-13
KKT,5,8,1.0,0.0002017130027525127,0.7202787556161638,0.7204804686189163,0.826930764131248,1.1541575887238722,-1.3605707934712203e-13
PINN Baseline,1,8,1.0,0.00021526560885831714,0.9214598896796815,0.9216751552885398,0.826930764131248,0.8979559441982882,-7.847298382913608e-13
PINN Baseline,2,8,1.0,0.0001029077684506774,0.858532552694669,0.8586354604631197,0.826930764131248,0.9686901625655822,6.691440901756834e-13
PINN Baseline,3,8,1.0,0.0001077866181731224,0.8280269780661911,0.8281347646843642,0.826930764131248,1.0088709753513918,3.1724841960968676e-13
PINN Baseline,4,8,1.0,0.00010022902279160917,0.9358620173588861,0.9359622463816777,0.826930764131248,0.8879188130499832,-3.331111462469859e-13
PINN Baseline,5,8,1.0,0.0001014352310448885,0.7867523879394867,0.7868538231705315,0.826930764131248,1.055067045567848,1.460889768440646e-12
Rahul's Model,1,8,1.0,0.00020146797760389745,0.7673520644311793,0.7675535324087832,0.826930764131248,1.08152808235914,-7.586502413996456e-13
Rahul's Model,2,8,1.0,0.00018291163723915815,0.8592489559669048,0.8594318676041439,0.826930764131248,0.9839839248687632,1.3651645140841396e-13
Rahul's Model,3,8,1.0,0.00019372423412278295,0.8360994222166482,0.836293146450771,0.826930764131248,0.9893297011027992,5.151260354713769e-13
Rahul's Model,4,8,1.0,0.000213509367313236,0.8488181257271208,0.849031635094434,0.826930764131248,0.9767930050830158,-2.960648010294523e-13
Rahul's Model,5,8,1.0,0.00021582937915809453,0.8688648834940977,0.8690807128732558,0.826930764131248,0.9554871760550046,1.6731370713459322e-13
