Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
260,optimal,True,0.5740539180114865,565595.0558848848
261,optimal,True,0.5873211829457432,566444.1642463831
262,optimal,True,0.6053556299302727,558475.3958529603
263,optimal,True,0.5853175879456103,562967.0015723051
264,optimal,True,0.5784809188917279,566572.7554844655
265,optimal,True,0.5722564030438662,565448.6958874041
266,maxIterations,False,33.24948914605193,
267,optimal,True,0.6346570868045092,549177.0854617876
268,optimal,True,0.592129475902766,561040.6481303032
269,optimal,True,0.5625562171917409,569939.2360417313
