Architecture,Raw_Max_Violation,Log_Max_Violation
PINN Baseline,0.34023207,-0.46822473
PINN Baseline,0.32175308,-0.49247727
PINN Baseline,0.3496986,-0.4563061
PINN Baseline,0.3251505,-0.48791558
PINN Baseline,0.33606982,-0.4735705
PINN Baseline,0.34253657,-0.46529305
PINN Baseline,0.342112,-0.4658317
PINN Baseline,0.33742124,-0.4718276
PINN Baseline,0.34338212,-0.4642223
PINN Baseline,0.33069623,-0.48057076
PINN Baseline,0.32853937,-0.48341256
PINN Baseline,0.33637208,-0.47318006
PINN Baseline,0.33753902,-0.47167602
PINN Baseline,0.33670342,-0.47275248
PINN Baseline,0.3526966,-0.45259872
PINN Baseline,0.35654283,-0.44788828
PINN Baseline,0.34234297,-0.4655386
PINN Baseline,0.34081924,-0.4674759
PINN Baseline,0.33108276,-0.48006344
PINN Baseline,0.33244723,-0.47827727
PINN Baseline,0.3365451,-0.47295672
PINN Baseline,0.32825673,-0.48378637
PINN Baseline,0.32099986,-0.49349517
PINN Baseline,0.35369992,-0.45136502
PINN Baseline,0.3328356,-0.4777702
PINN Baseline,0.32714522,-0.4852594
PINN Baseline,0.32230884,-0.4917278
PINN Baseline,0.33303475,-0.47751045
PINN Baseline,0.3460533,-0.460857
PINN Baseline,0.33328784,-0.47718054
PINN Baseline,0.34036815,-0.46805108
PINN Baseline,0.34580588,-0.46116763
PINN Baseline,0.333126,-0.47739145
PINN Baseline,0.3448373,-0.46238574
PINN Baseline,0.3336444,-0.47671616
PINN Baseline,0.34147382,-0.4666426
PINN Baseline,0.31883168,-0.49643853
PINN Baseline,0.33118534,-0.47992888
PINN Baseline,0.32090187,-0.49362776
PINN Baseline,0.3334465,-0.47697383
PINN Baseline,0.3307212,-0.48053795
PINN Baseline,0.33411545,-0.47610345
PINN Baseline,0.32392973,-0.4895492
PINN Baseline,0.35340375,-0.45172885
PINN Baseline,0.34862822,-0.45763746
PINN Baseline,0.32911688,-0.48264983
PINN Baseline,0.34941608,-0.4566571
PINN Baseline,0.3537404,-0.45131534
PINN Baseline,0.33542615,-0.47440308
PINN Baseline,0.30538893,-0.51514673
PINN Baseline,0.32184446,-0.49235398
PINN Baseline,0.32964802,-0.48194954
PINN Baseline,0.3362062,-0.47339427
PINN Baseline,0.32186162,-0.4923308
PINN Baseline,0.34819615,-0.45817605
PINN Baseline,0.3575344,-0.44668216
PINN Baseline,0.35266578,-0.4526367
PINN Baseline,0.3146705,-0.502144
PINN Baseline,0.34682631,-0.45988795
PINN Baseline,0.3443408,-0.4630115
PINN Baseline,0.3457635,-0.46122086
PINN Baseline,0.3460939,-0.46080607
PINN Baseline,0.32528162,-0.4877405
PINN Baseline,0.33480746,-0.47520489
PINN Baseline,0.343279,-0.46435276
PINN Baseline,0.3496247,-0.4563979
PINN Baseline,0.33991945,-0.468624
PINN Baseline,0.33177787,-0.4791526
PINN Baseline,0.3464856,-0.46031478
PINN Baseline,0.33803147,-0.47104287
PINN Baseline,0.3440485,-0.46338034
PINN Baseline,0.3276636,-0.4845718
PINN Baseline,0.34663153,-0.46013194
PINN Baseline,0.3465069,-0.4602881
PINN Baseline,0.35430038,-0.45062837
PINN Baseline,0.35058486,-0.45520684
PINN Baseline,0.34630835,-0.46053705
PINN Baseline,0.32014954,-0.49464712
PINN Baseline,0.35870832,-0.44525856
PINN Baseline,0.345254,-0.46186128
PINN Baseline,0.328299,-0.48373047
PINN Baseline,0.33954793,-0.4690989
PINN Baseline,0.34077448,-0.46753293
PINN Baseline,0.33081526,-0.48041448
PINN Baseline,0.35081536,-0.4549214
PINN Baseline,0.33845806,-0.47049513
PINN Baseline,0.34812605,-0.4582635
PINN Baseline,0.34447485,-0.46284246
PINN Baseline,0.33299565,-0.47756144
PINN Baseline,0.33222032,-0.4785738
PINN Baseline,0.33131927,-0.47975332
PINN Baseline,0.3291818,-0.4825642
PINN Baseline,0.32522625,-0.48781443
PINN Baseline,0.35963386,-0.44413942
PINN Baseline,0.3457181,-0.4612779
PINN Baseline,0.3465501,-0.46023396
PINN Baseline,0.3519395,-0.45353198
PINN Baseline,0.3274246,-0.4848887
PINN Baseline,0.32844108,-0.48354253
PINN Baseline,0.33775747,-0.47139505
PINN Baseline,0.3356188,-0.47415373
PINN Baseline,0.3371601,-0.47216383
PINN Baseline,0.341388,-0.46675175
PINN Baseline,0.34148145,-0.46663287
PINN Baseline,0.32148224,-0.492843
PINN Baseline,0.3482855,-0.45806462
PINN Baseline,0.33922195,-0.46951604
PINN Baseline,0.34180677,-0.46621934
PINN Baseline,0.3278064,-0.48438254
PINN Baseline,0.3504852,-0.4553303
PINN Baseline,0.34042436,-0.46797937
PINN Baseline,0.33644998,-0.4730795
PINN Baseline,0.3402577,-0.46819204
PINN Baseline,0.34997982,-0.455957
PINN Baseline,0.3258657,-0.48696136
PINN Baseline,0.33094364,-0.48024595
PINN Baseline,0.35417503,-0.45078206
PINN Baseline,0.3455302,-0.46151397
PINN Baseline,0.3250789,-0.4880112
PINN Baseline,0.3256024,-0.48731238
PINN Baseline,0.3613953,-0.4420175
PINN Baseline,0.35348624,-0.4516275
PINN Baseline,0.33198303,-0.4788841
PINN Baseline,0.3338821,-0.47640687
PINN Baseline,0.35339952,-0.45173404
PINN Baseline,0.34684473,-0.45986488
PINN Baseline,0.3425454,-0.46528187
PINN Baseline,0.34023446,-0.4682217
PINN Baseline,0.32560945,-0.48730302
PINN Baseline,0.33455783,-0.4755288
PINN Baseline,0.33294946,-0.47762167
PINN Baseline,0.32279986,-0.49106666
PINN Baseline,0.34819025,-0.4581834
PINN Baseline,0.3323869,-0.4783561
PINN Baseline,0.33904618,-0.46974114
PINN Baseline,0.32525706,-0.48777327
PINN Baseline,0.33192128,-0.4789649
PINN Baseline,0.341407,-0.46672758
PINN Baseline,0.33550668,-0.47429883
PINN Baseline,0.3461367,-0.46075237
PINN Baseline,0.3405168,-0.46786144
PINN Baseline,0.3293321,-0.4823659
PINN Baseline,0.3374691,-0.471766
PINN Baseline,0.32578897,-0.48706362
PINN Baseline,0.3299212,-0.4815898
PINN Baseline,0.34051883,-0.46785885
PINN Baseline,0.34998858,-0.45594612
PINN Baseline,0.32907158,-0.48270962
PINN Baseline,0.32708073,-0.48534504
PINN Baseline,0.3244415,-0.48886362
PINN Baseline,0.34371245,-0.46380475
PINN Baseline,0.33451045,-0.47559032
PINN Baseline,0.33601326,-0.4736436
PINN Baseline,0.3414793,-0.4666356
PINN Baseline,0.34661376,-0.4601542
PINN Baseline,0.3242783,-0.48908213
PINN Baseline,0.32672566,-0.48581675
PINN Baseline,0.326194,-0.48652405
PINN Baseline,0.33363628,-0.4767267
PINN Baseline,0.3418929,-0.46610993
PINN Baseline,0.3485906,-0.4576843
PINN Baseline,0.3458979,-0.46105206
PINN Baseline,0.35246748,-0.45288095
PINN Baseline,0.332762,-0.47786626
PINN Baseline,0.34503347,-0.46213877
PINN Baseline,0.36203778,-0.44124612
PINN Baseline,0.33808172,-0.47097832
PINN Baseline,0.34106678,-0.46716058
PINN Baseline,0.33053726,-0.4807796
PINN Baseline,0.34161675,-0.46646085
PINN Baseline,0.3485136,-0.45778027
PINN Baseline,0.34998184,-0.4559545
PINN Baseline,0.35159189,-0.45396116
PINN Baseline,0.3504948,-0.45531842
PINN Baseline,0.3128364,-0.5046827
PINN Baseline,0.35295838,-0.4522765
PINN Baseline,0.34279758,-0.46496224
PINN Baseline,0.33337104,-0.47707212
PINN Baseline,0.35511434,-0.44963178
PINN Baseline,0.34045273,-0.4679432
PINN Baseline,0.3424484,-0.46540484
PINN Baseline,0.34642023,-0.46039677
PINN Baseline,0.33692193,-0.47247073
PINN Baseline,0.3383692,-0.4706092
PINN Baseline,0.3436336,-0.46390438
PINN Baseline,0.32882893,-0.48303
PINN Baseline,0.34341955,-0.464175
PINN Baseline,0.3285482,-0.4834009
PINN Baseline,0.32968754,-0.48189747
PINN Baseline,0.3395939,-0.46904013
PINN Baseline,0.335055,-0.4748839
PINN Baseline,0.32840276,-0.4835932
PINN Baseline,0.3537892,-0.4512554
PINN Baseline,0.34182423,-0.46619716
PINN Baseline,0.3424073,-0.465457
PINN Baseline,0.3467173,-0.46002448
PINN Baseline,0.31079644,-0.50752395
PINN Baseline,0.3302911,-0.48110315
PINN Baseline,0.31961071,-0.49537867
PINN Baseline,0.32905418,-0.4827326
PINN Baseline,0.3321135,-0.47871345
PINN Baseline,0.34398955,-0.46345475
PINN Baseline,0.3402207,-0.46823928
PINN Baseline,0.34366047,-0.4638704
PINN Baseline,0.33729255,-0.47199324
PINN Baseline,0.34340662,-0.46419135
PINN Baseline,0.3423183,-0.46556988
PINN Baseline,0.3275354,-0.48474178
PINN Baseline,0.32498968,-0.48813042
PINN Baseline,0.32599396,-0.48679045
PINN Baseline,0.33780003,-0.47134033
PINN Baseline,0.3389544,-0.46985874
PINN Baseline,0.3266371,-0.4859345
PINN Baseline,0.33789825,-0.47121406
PINN Baseline,0.33735365,-0.4719146
PINN Baseline,0.3384472,-0.47050905
PINN Baseline,0.33915895,-0.4695967
PINN Baseline,0.35090637,-0.45480874
PINN Baseline,0.34588408,-0.46106943
PINN Baseline,0.3179056,-0.49770182
PINN Baseline,0.3380639,-0.4710012
PINN Baseline,0.33447832,-0.47563204
PINN Baseline,0.32749587,-0.48479417
PINN Baseline,0.3475442,-0.45898998
PINN Baseline,0.32316875,-0.49057063
PINN Baseline,0.34717226,-0.45945498
PINN Baseline,0.33796763,-0.4711249
PINN Baseline,0.33753234,-0.4716846
PINN Baseline,0.347543,-0.45899144
PINN Baseline,0.34649986,-0.46029693
PINN Baseline,0.35015416,-0.45574072
PINN Baseline,0.33020514,-0.48121616
PINN Baseline,0.33462113,-0.47544664
PINN Baseline,0.33964968,-0.46896878
PINN Baseline,0.32072157,-0.49387184
PINN Baseline,0.33690548,-0.47249192
PINN Baseline,0.32883793,-0.4830181
PINN Baseline,0.3437339,-0.46377763
PINN Baseline,0.33239824,-0.47834128
PINN Baseline,0.3306846,-0.48058602
PINN Baseline,0.36515522,-0.4375225
PINN Baseline,0.31957245,-0.49543068
PINN Baseline,0.3291716,-0.48257765
PINN Baseline,0.3470537,-0.4596033
PINN Baseline,0.330069,-0.48139524
PINN Baseline,0.33828616,-0.47071576
PINN Baseline,0.33773422,-0.47142494
PINN Baseline,0.3524987,-0.45284247
PINN Baseline,0.34860587,-0.4576653
PINN Baseline,0.3334689,-0.47694466
PINN Baseline,0.34056938,-0.46779442
PINN Baseline,0.33436173,-0.47578344
PINN Baseline,0.34337878,-0.46422654
PINN Baseline,0.32659,-0.4859971
PINN Baseline,0.36339217,-0.43962443
PINN Baseline,0.33745503,-0.47178409
PINN Baseline,0.32511175,-0.48796734
PINN Baseline,0.3434983,-0.46407542
PINN Baseline,0.29057866,-0.53673625
PINN Baseline,0.33874273,-0.47013003
PINN Baseline,0.35116845,-0.4544845
PINN Baseline,0.34468406,-0.4625788
PINN Baseline,0.33553624,-0.47426057
PINN Baseline,0.34009045,-0.46840554
PINN Baseline,0.3337443,-0.47658616
PINN Baseline,0.35880905,-0.4451366
PINN Baseline,0.3106656,-0.5077068
PINN Baseline,0.33302504,-0.47752312
PINN Baseline,0.33094704,-0.4802415
PINN Baseline,0.34069073,-0.46763968
PINN Baseline,0.31253654,-0.5050992
PINN Baseline,0.3412552,-0.46692073
PINN Baseline,0.3445608,-0.46273413
PINN Baseline,0.32000983,-0.4948367
PINN Baseline,0.33964103,-0.46897984
PINN Baseline,0.34597015,-0.46096137
PINN Baseline,0.32788408,-0.48427966
PINN Baseline,0.34257323,-0.4652466
PINN Baseline,0.328889,-0.48295063
PINN Baseline,0.33326024,-0.4772165
PINN Baseline,0.35359484,-0.45149407
PINN Baseline,0.34222138,-0.46569285
PINN Baseline,0.34955627,-0.45648292
PINN Baseline,0.33057702,-0.48072734
PINN Baseline,0.32224828,-0.4918094
PINN Baseline,0.33293825,-0.4776363
PINN Baseline,0.3348295,-0.47517627
PINN Baseline,0.3512109,-0.454432
PINN Baseline,0.34474456,-0.46250257
PINN Baseline,0.3492794,-0.456827
PINN Baseline,0.3348682,-0.4751261
PINN Baseline,0.31669152,-0.49936357
PINN Baseline,0.33921182,-0.46952903
PINN Baseline,0.34406942,-0.46335393
PINN Baseline,0.3438527,-0.46362758
PINN Baseline,0.332677,-0.47797722
PINN Baseline,0.3296498,-0.48194718
PINN Baseline,0.33998328,-0.46854243
PINN Baseline,0.36505926,-0.43763664
PINN Baseline,0.32930714,-0.48239887
PINN Baseline,0.35086846,-0.45485565
PINN Baseline,0.34630483,-0.46054146
PINN Baseline,0.3141669,-0.50283957
PINN Baseline,0.33011895,-0.48132953
PINN Baseline,0.34753066,-0.45900688
PINN Baseline,0.3369487,-0.47243622
PINN Baseline,0.33716464,-0.47215798
PINN Baseline,0.33523154,-0.47465512
PINN Baseline,0.33349198,-0.4769146
PINN Baseline,0.35152817,-0.45403987
PINN Baseline,0.35132152,-0.45429525
PINN Baseline,0.35048705,-0.45532802
PINN Baseline,0.3469227,-0.45976728
PINN Baseline,0.33205307,-0.47879252
PINN Baseline,0.3456201,-0.46140102
PINN Baseline,0.33522516,-0.47466338
PINN Baseline,0.34941208,-0.4566621
PINN Baseline,0.33422107,-0.4759662
PINN Baseline,0.32888424,-0.48295695
PINN Baseline,0.3509879,-0.45470783
PINN Baseline,0.34708798,-0.45956042
PINN Baseline,0.3288058,-0.48306054
PINN Baseline,0.33931494,-0.469397
PINN Baseline,0.34267002,-0.4651239
PINN Baseline,0.3330984,-0.47742745
PINN Baseline,0.3599397,-0.44377026
PINN Baseline,0.3396256,-0.4689996
PINN Baseline,0.33438408,-0.4757544
PINN Baseline,0.33205396,-0.47879133
PINN Baseline,0.34160203,-0.46647957
PINN Baseline,0.34064376,-0.46769956
PINN Baseline,0.3413481,-0.4668025
PINN Baseline,0.34236997,-0.46550432
PINN Baseline,0.31662422,-0.49945587
PINN Baseline,0.3275339,-0.48474374
PINN Baseline,0.3321038,-0.47872618
PINN Baseline,0.3251778,-0.48787913
PINN Baseline,0.34679252,-0.45993027
PINN Baseline,0.3438102,-0.46368125
PINN Baseline,0.34472692,-0.4625248
PINN Baseline,0.3213339,-0.49304348
PINN Baseline,0.34393632,-0.46352196
PINN Baseline,0.33454204,-0.4755493
PINN Baseline,0.34017682,-0.46829528
PINN Baseline,0.34079963,-0.4675009
PINN Baseline,0.33156133,-0.47943613
PINN Baseline,0.33092374,-0.48027208
PINN Baseline,0.3474686,-0.45908442
PINN Baseline,0.3255763,-0.48734722
PINN Baseline,0.33735603,-0.47191152
PINN Baseline,0.34285676,-0.4648873
PINN Baseline,0.32876515,-0.4831142
PINN Baseline,0.32389212,-0.48959962
PINN Baseline,0.3465342,-0.4602539
PINN Baseline,0.34562182,-0.46139884
PINN Baseline,0.35572886,-0.44888088
PINN Baseline,0.32946724,-0.48218778
PINN Baseline,0.32262093,-0.49130747
PINN Baseline,0.33215052,-0.47866505
PINN Baseline,0.3298726,-0.48165375
PINN Baseline,0.32835507,-0.48365626
PINN Baseline,0.34634787,-0.46048748
PINN Baseline,0.3372056,-0.47210523
PINN Baseline,0.3393178,-0.46939337
PINN Baseline,0.33083868,-0.48038372
PINN Baseline,0.34486115,-0.46235573
PINN Baseline,0.34495413,-0.46223864
PINN Baseline,0.34900945,-0.4571628
PINN Baseline,0.33935428,-0.46934667
PINN Baseline,0.35531247,-0.44938955
PINN Baseline,0.32970995,-0.48186794
PINN Baseline,0.35386366,-0.45116404
PINN Baseline,0.32872248,-0.4831706
PINN Baseline,0.3396911,-0.46891582
PINN Baseline,0.32757318,-0.48469165
PINN Baseline,0.3503443,-0.45550495
PINN Baseline,0.30742973,-0.5122541
PINN Baseline,0.34644556,-0.460365
PINN Baseline,0.33663195,-0.47284466
PINN Baseline,0.32910383,-0.48266706
PINN Baseline,0.33185357,-0.4790535
PINN Baseline,0.3246355,-0.48860398
PINN Baseline,0.32821476,-0.4838419
PINN Baseline,0.34507352,-0.46208838
PINN Baseline,0.35305113,-0.45216238
PINN Baseline,0.34760022,-0.45891994
PINN Baseline,0.32867026,-0.4832396
PINN Baseline,0.3477015,-0.45879346
PINN Baseline,0.33445907,-0.47565702
PINN Baseline,0.34337926,-0.46422595
PINN Baseline,0.34006244,-0.46844134
PINN Baseline,0.33755636,-0.4716537
PINN Baseline,0.34947884,-0.45657912
PINN Baseline,0.3349892,-0.4749692
PINN Baseline,0.32876468,-0.48311484
PINN Baseline,0.31487364,-0.5018637
PINN Baseline,0.34310156,-0.46457732
PINN Baseline,0.33615184,-0.47346452
PINN Baseline,0.34588093,-0.4610734
PINN Baseline,0.34626812,-0.4605875
PINN Baseline,0.3497507,-0.4562414
PINN Baseline,0.3380733,-0.4709891
PINN Baseline,0.35061336,-0.45517156
PINN Baseline,0.35814375,-0.44594264
PINN Baseline,0.33851832,-0.47041783
PINN Baseline,0.3580283,-0.44608265
PINN Baseline,0.3715036,-0.430037
PINN Baseline,0.34541863,-0.46165425
PINN Baseline,0.3435744,-0.46397918
PINN Baseline,0.33863187,-0.47027218
PINN Baseline,0.3321966,-0.47860482
PINN Baseline,0.35996604,-0.44373846
PINN Baseline,0.3443699,-0.46297482
PINN Baseline,0.35556787,-0.4490775
PINN Baseline,0.35730636,-0.44695926
PINN Baseline,0.34856707,-0.45771363
PINN Baseline,0.34250653,-0.46533114
PINN Baseline,0.32793832,-0.48420784
PINN Baseline,0.33675545,-0.47268537
PINN Baseline,0.34949064,-0.45656446
PINN Baseline,0.33409375,-0.47613165
PINN Baseline,0.36726582,-0.4350195
PINN Baseline,0.33252025,-0.4781819
PINN Baseline,0.36057353,-0.44300616
PINN Baseline,0.32804942,-0.48406073
PINN Baseline,0.34337497,-0.46423137
PINN Baseline,0.35760075,-0.44660157
PINN Baseline,0.34719098,-0.45943156
PINN Baseline,0.3612073,-0.4422435
PINN Baseline,0.36528075,-0.43737322
PINN Baseline,0.335061,-0.4748761
PINN Baseline,0.36688024,-0.43547568
PINN Baseline,0.34536403,-0.46172288
PINN Baseline,0.32748008,-0.48481512
PINN Baseline,0.35026103,-0.4556082
PINN Baseline,0.3447644,-0.46247756
PINN Baseline,0.33833998,-0.47064668
PINN Baseline,0.3474729,-0.45907906
PINN Baseline,0.35435194,-0.4505652
PINN Baseline,0.34342754,-0.46416488
PINN Baseline,0.35276085,-0.45251963
PINN Baseline,0.34593546,-0.4610049
PINN Baseline,0.36449355,-0.43831015
PINN Baseline,0.33876246,-0.47010472
PINN Baseline,0.3652044,-0.437464
PINN Baseline,0.34227222,-0.46562836
PINN Baseline,0.3525921,-0.4527274
PINN Baseline,0.33689135,-0.47251013
PINN Baseline,0.3512075,-0.4544362
PINN Baseline,0.36965936,-0.4321983
PINN Baseline,0.3294062,-0.4822682
PINN Baseline,0.3482067,-0.45816287
PINN Baseline,0.3669954,-0.4353394
PINN Baseline,0.3765021,-0.4242326
PINN Baseline,0.3496434,-0.45637465
PINN Baseline,0.3593263,-0.444511
PINN Baseline,0.34213048,-0.46580824
PINN Baseline,0.3648774,-0.43785304
PINN Baseline,0.35747945,-0.4467489
PINN Baseline,0.35578454,-0.44881293
PINN Baseline,0.36603445,-0.43647805
PINN Baseline,0.3511644,-0.45448953
PINN Baseline,0.34268582,-0.46510386
PINN Baseline,0.35622698,-0.44827318
PINN Baseline,0.35822552,-0.44584346
PINN Baseline,0.36660683,-0.43579945
PINN Baseline,0.35606325,-0.44847286
PINN Baseline,0.35853672,-0.44546637
PINN Baseline,0.3358621,-0.473839
PINN Baseline,0.3635267,-0.43946368
PINN Baseline,0.35356504,-0.4515307
PINN Baseline,0.3432629,-0.4643731
PINN Baseline,0.36926037,-0.4326673
PINN Baseline,0.33957863,-0.46905965
PINN Baseline,0.33698696,-0.4723869
PINN Baseline,0.35074198,-0.45501226
PINN Baseline,0.33991623,-0.4686281
PINN Baseline,0.35605252,-0.44848594
PINN Baseline,0.35510588,-0.44964215
PINN Baseline,0.33504683,-0.4748945
PINN Baseline,0.3462975,-0.46055064
PINN Baseline,0.35438228,-0.450528
PINN Baseline,0.31683612,-0.49916533
PINN Baseline,0.34139448,-0.4667435
PINN Baseline,0.35786098,-0.44628567
PINN Baseline,0.34816873,-0.45821023
PINN Baseline,0.3417365,-0.46630865
PINN Baseline,0.34025496,-0.46819553
PINN Baseline,0.36201853,-0.44126922
PINN Baseline,0.36849123,-0.43357283
PINN Baseline,0.33219862,-0.47860217
PINN Baseline,0.35160363,-0.45394665
PINN Baseline,0.35328567,-0.451874
PINN Baseline,0.35357404,-0.45151964
PINN Baseline,0.35548013,-0.44918466
PINN Baseline,0.36458784,-0.43819782
PINN Baseline,0.3473937,-0.45917806
PINN Baseline,0.34083438,-0.4674566
PINN Baseline,0.33459228,-0.47548407
PINN Baseline,0.34964716,-0.45637
PINN Baseline,0.34529054,-0.46181533
PINN Baseline,0.35894102,-0.4449769
PINN Baseline,0.3451712,-0.46196544
PINN Baseline,0.35519254,-0.44953617
PINN Baseline,0.36533177,-0.43731257
PINN Baseline,0.36451244,-0.43828765
PINN Baseline,0.35707808,-0.4472368
PINN Baseline,0.33664042,-0.47283375
PINN Baseline,0.3437702,-0.46373177
PINN Baseline,0.36683708,-0.43552676
PINN Baseline,0.35840464,-0.44562638
PINN Baseline,0.34459293,-0.46269363
PINN Baseline,0.3511737,-0.45447803
PINN Baseline,0.35506016,-0.44969806
PINN Baseline,0.34475183,-0.46249342
PINN Baseline,0.35679615,-0.44757986
PINN Baseline,0.35963613,-0.44413668
PINN Baseline,0.3558461,-0.44873777
PINN Baseline,0.35451746,-0.45036238
PINN Baseline,0.3555988,-0.4490397
PINN Baseline,0.33679307,-0.47263685
PINN Baseline,0.35937965,-0.44444653
PINN Baseline,0.3416791,-0.46638158
PINN Baseline,0.34834743,-0.4579874
PINN Baseline,0.36576426,-0.43679872
PINN Baseline,0.33910668,-0.46966365
PINN Baseline,0.35604823,-0.4484912
PINN Baseline,0.3440801,-0.46334046
PINN Baseline,0.3480152,-0.4584018
PINN Baseline,0.3589639,-0.4449492
PINN Baseline,0.33692193,-0.47247073
PINN Baseline,0.35046518,-0.45535514
PINN Baseline,0.3607546,-0.44278812
PINN Baseline,0.34821045,-0.4581582
PINN Baseline,0.3350222,-0.4749264
PINN Baseline,0.33731252,-0.47196755
PINN Baseline,0.34426332,-0.46310925
PINN Baseline,0.3443764,-0.46296665
PINN Baseline,0.34715497,-0.45947662
PINN Baseline,0.35842758,-0.44559857
PINN Baseline,0.34235382,-0.46552482
PINN Baseline,0.36729193,-0.43498862
PINN Baseline,0.35714173,-0.4471594
PINN Baseline,0.35481983,-0.44999212
PINN Baseline,0.3594476,-0.4443644
PINN Baseline,0.35966712,-0.44409925
PINN Baseline,0.35838157,-0.44565433
PINN Baseline,0.3471077,-0.45953575
PINN Baseline,0.34318435,-0.46447253
PINN Baseline,0.33774567,-0.4714102
PINN Baseline,0.3455698,-0.46146423
PINN Baseline,0.3355521,-0.47424003
PINN Baseline,0.36139143,-0.44202214
PINN Baseline,0.3500113,-0.45591795
PINN Baseline,0.34863847,-0.45762467
PINN Baseline,0.35132784,-0.45428744
PINN Baseline,0.3602357,-0.44341326
PINN Baseline,0.35105234,-0.4546281
PINN Baseline,0.33987683,-0.46867844
PINN Baseline,0.3524692,-0.45287883
PINN Baseline,0.3515293,-0.45403847
PINN Baseline,0.34312177,-0.46455172
PINN Baseline,0.34672797,-0.46001112
PINN Baseline,0.3453309,-0.46176457
PINN Baseline,0.33990955,-0.46863663
PINN Baseline,0.3376342,-0.47155356
PINN Baseline,0.35829568,-0.44575843
PINN Baseline,0.36081088,-0.44272038
PINN Baseline,0.34616596,-0.46071565
PINN Baseline,0.35952955,-0.4442654
PINN Baseline,0.34877497,-0.45745468
PINN Baseline,0.33763725,-0.47154966
PINN Baseline,0.36480153,-0.43794334
PINN Baseline,0.35574955,-0.44885564
PINN Baseline,0.34413302,-0.46327364
PINN Baseline,0.34425563,-0.46311894
PINN Baseline,0.34924465,-0.45687023
PINN Baseline,0.3603028,-0.44333234
PINN Baseline,0.35326898,-0.4518945
PINN Baseline,0.35521293,-0.44951123
PINN Baseline,0.34576756,-0.46121576
PINN Baseline,0.33986813,-0.46868956
PINN Baseline,0.36291188,-0.4401988
PINN Baseline,0.33615488,-0.47346058
PINN Baseline,0.3508498,-0.45487875
PINN Baseline,0.34272766,-0.46505085
PINN Baseline,0.3401451,-0.46833578
PINN Baseline,0.35525614,-0.44945842
PINN Baseline,0.36533886,-0.43730414
PINN Baseline,0.33020753,-0.48121303
PINN Baseline,0.35918015,-0.44468766
PINN Baseline,0.3391658,-0.46958795
PINN Baseline,0.36346203,-0.43954095
PINN Baseline,0.3305071,-0.4808192
PINN Baseline,0.34372413,-0.46378997
PINN Baseline,0.35769773,-0.44648382
PINN Baseline,0.3699332,-0.43187672
PINN Baseline,0.3392595,-0.46946797
PINN Baseline,0.33948582,-0.46917835
PINN Baseline,0.3303488,-0.48102728
PINN Baseline,0.35103852,-0.45464522
PINN Baseline,0.34311873,-0.4645556
PINN Baseline,0.34956545,-0.4564715
PINN Baseline,0.35855627,-0.44544268
PINN Baseline,0.3408283,-0.46746436
PINN Baseline,0.34180617,-0.4662201
PINN Baseline,0.3564132,-0.44804624
PINN Baseline,0.33606935,-0.4735711
PINN Baseline,0.34917498,-0.4569569
PINN Baseline,0.3427192,-0.46506158
PINN Baseline,0.35358876,-0.45150155
PINN Baseline,0.3582269,-0.44584182
PINN Baseline,0.32099038,-0.49350798
PINN Baseline,0.34532082,-0.46177724
PINN Baseline,0.34878272,-0.45744506
PINN Baseline,0.35716873,-0.44712657
PINN Baseline,0.3525756,-0.45274773
PINN Baseline,0.34402984,-0.46340388
PINN Baseline,0.35921776,-0.4446422
PINN Baseline,0.34548485,-0.46157098
PINN Baseline,0.33886552,-0.4699726
PINN Baseline,0.3504911,-0.455323
PINN Baseline,0.35236794,-0.45300362
PINN Baseline,0.34886432,-0.45734346
PINN Baseline,0.3594048,-0.44441614
PINN Baseline,0.3465287,-0.46026078
PINN Baseline,0.34714305,-0.45949152
PINN Baseline,0.3605917,-0.44298425
PINN Baseline,0.34446412,-0.462856
PINN Baseline,0.36646587,-0.43596646
PINN Baseline,0.34977782,-0.45620772
PINN Baseline,0.3403209,-0.4681114
PINN Baseline,0.34408683,-0.46333197
PINN Baseline,0.33612692,-0.4734967
PINN Baseline,0.3647248,-0.43803468
PINN Baseline,0.36126596,-0.44217297
PINN Baseline,0.33138955,-0.4796612
PINN Baseline,0.34312308,-0.46455008
PINN Baseline,0.34580827,-0.46116462
PINN Baseline,0.3575173,-0.44670293
PINN Baseline,0.36058706,-0.44298986
PINN Baseline,0.36715043,-0.43515596
PINN Baseline,0.3615017,-0.44188967
PINN Baseline,0.34928262,-0.45682302
PINN Baseline,0.37302244,-0.42826504
PINN Baseline,0.3558063,-0.44878638
PINN Baseline,0.3495505,-0.4564901
PINN Baseline,0.3575791,-0.44662786
PINN Baseline,0.3347324,-0.47530222
PINN Baseline,0.34776753,-0.45871097
PINN Baseline,0.35109735,-0.45457247
PINN Baseline,0.34560168,-0.46142417
PINN Baseline,0.35677898,-0.44760075
PINN Baseline,0.3576395,-0.44655454
PINN Baseline,0.33944672,-0.4692284
PINN Baseline,0.32695597,-0.48551074
PINN Baseline,0.36237085,-0.44084674
PINN Baseline,0.36089188,-0.4426229
PINN Baseline,0.3642851,-0.43855858
PINN Baseline,0.34600562,-0.46091685
PINN Baseline,0.3550772,-0.4496772
PINN Baseline,0.34540224,-0.46167484
PINN Baseline,0.38134283,-0.41868442
PINN Baseline,0.35891736,-0.44500554
PINN Baseline,0.34935284,-0.45673573
PINN Baseline,0.35949165,-0.4443112
PINN Baseline,0.349622,-0.45640123
