Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,991,1.0,2.9312310797678294e-05,1.2552912233097413,1.255320535620539,1.2259858939455208,1.0045476119541776,9.353601307729378e-12
DC3,2,991,1.0,2.437214934102407e-05,0.9761730461150117,0.9761974182643527,1.2259858939455208,1.3827921907368033,8.606709583835697e-12
DC3,3,991,1.0,2.610978809065269e-05,1.2327682978810852,1.232794407669176,1.2259858939455208,1.0782917267034384,1.7697726616578787e-11
DC3,4,991,1.0,1.693784056795718e-05,0.72582682401615,0.725843761856718,1.2259858939455208,1.7431200160380302,-2.1190916919030163e-12
DC3,5,991,1.0,1.7998284562425096e-05,0.6980499326944227,0.6980679309789851,1.2259858939455208,1.7808432725085976,-4.848824084481815e-12
FSNet,1,991,1.0,1.8851059540287674e-05,0.7002507938445002,0.7002696449040405,1.2259858939455208,1.7631644315406108,-1.1927330993915964e-11
FSNet,2,991,1.0,1.5428557021188145e-05,0.696458196569067,0.6964736251260882,1.2259858939455208,1.776075215876578,-1.469340293106909e-11
FSNet,3,991,1.0,2.6203834512350868e-05,0.7061805830474668,0.7062067868819791,1.2259858939455208,1.75318300703379,-1.3261003990921553e-11
FSNet,4,991,1.0,1.5956912217680534e-05,0.6860958091821499,0.6861117660943675,1.2259858939455208,1.791397902581049,1.5652350960766253e-12
FSNet,5,991,1.0,1.66923309771267e-05,0.7047477218970876,0.7047644142280647,1.2259858939455208,1.7494113079532834,-4.9607177114388026e-12
KKT,1,991,1.0,4.146135216917162e-05,0.716280177194532,0.7163216385467012,1.2259858939455208,1.7179210762616157,-1.0093469206560907e-12
KKT,2,991,1.0,2.84010090740204e-05,0.6954334715442526,0.6954618725533267,1.2259858939455208,1.7800524599359004,1.658041990343792e-11
KKT,3,991,1.0,2.3391927345998877e-05,0.6880475552981098,0.6880709472254558,1.2259858939455208,1.7868096742556299,5.255368123544532e-12
KKT,4,991,1.0,4.25664984871794e-05,0.7038023822400982,0.7038449487385854,1.2259858939455208,1.7472271652708473,-7.395761729907475e-12
KKT,5,991,1.0,2.8548637740069665e-05,0.6941587811302999,0.69418732976804,1.2259858939455208,1.7821515464958588,-5.152960184500395e-12
PINN Baseline,1,991,0.9989909182643795,5.065882946328165e-05,0.7491043716446384,0.7491550304741017,1.2259858939455208,1.6791276547353555,-1.2112755635914349e-11
PINN Baseline,2,991,1.0,2.060020181384947e-05,0.7454070140262051,0.745427614228019,1.2259858939455208,1.6720960281758614,-1.6759976920016564e-11
PINN Baseline,3,991,1.0,2.0615338045007932e-05,0.7242375676084771,0.7242581829465221,1.2259858939455208,1.7072780619715433,6.258748213310757e-12
PINN Baseline,4,991,1.0,1.9506559034458932e-05,0.9540278162458714,0.9540473228049059,1.2259858939455208,1.4387501352925691,1.3855380356030324e-12
PINN Baseline,5,991,1.0,2.133188697915453e-05,1.4248762921291318,1.4248976240161109,1.2259858939455208,0.9048386611598919,-8.04273522518761e-12
Rahul's Model,1,991,1.0,5.222613520379433e-05,0.6560123326944468,0.6560645588296505,1.2259858939455208,1.871239362246715,-1.3546371772894364e-11
Rahul's Model,2,991,1.0,3.082845610844612e-05,0.65152437194723,0.6515552004033385,1.2259858939455208,1.8852257865748103,1.7859796583809312e-12
Rahul's Model,3,991,1.0,3.062098889504056e-05,0.6568512377396218,0.6568818587285169,1.2259858939455208,1.8783715044540537,3.382108316238304e-12
Rahul's Model,4,991,1.0,3.345802221172344e-05,0.648515445005071,0.6485489030272827,1.2259858939455208,1.8922407361379592,1.767190749102707e-11
Rahul's Model,5,991,1.0,2.4469626637379612e-05,0.664202625731582,0.6642270953582193,1.2259858939455208,1.8532990459207976,-1.242150951385309e-11
