,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.226212114095688e-05,1.6426516350578023e-06,0.8056260731257499,0.04763115096113825,0.8057083352468908,0.047631329733005066,0.861834742128849,0.0,1.0745980389266243,0.06446059246040875,-1.2449971386908012e-12,1.158387405789453e-12
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.791293948888779e-05,8.192792020351165e-06,0.7445577870123088,0.04562800817892995,0.7446456999517977,0.04562266724872305,0.861834742128849,0.0,1.1646893231187787,0.07094587156103636,-4.685774370775053e-13,7.257179621506743e-13
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001596827805042267,8.589139064128196e-06,0.7683706837706268,0.061056752756002995,0.768530366551131,0.06105598003003703,0.861834742128849,0.0,1.1300594636069488,0.08961147438851122,-6.645408457320497e-13,1.0598143501573105e-12
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00012252239510416983,9.311696601338325e-05,0.8383415577560663,0.06505905302499347,0.8384640801511705,0.06510653496146894,0.861834742128849,0.0,1.0345703509539468,0.08085004306257637,-1.0997310874242948e-12,1.1529714997423643e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00017424074932932855,1.5011997523728965e-05,0.8285703588835895,0.03797629941396534,0.8287445996329188,0.037982027678103165,0.861834742128849,0.0,1.046399129206022,0.047723356064572474,-1.2569760479553354e-12,4.014911350538039e-13
