Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
390,optimal,True,0.7587857849430293,557666.1796072918
391,optimal,True,0.7057596449740231,561457.241210331
392,optimal,True,0.742262264015153,563113.1891262049
393,optimal,True,0.6230598110705614,557280.411804141
394,optimal,True,0.5797626581043005,567916.9254328652
395,optimal,True,0.6846755780279636,553072.4292215783
396,optimal,True,0.6918569579720497,560904.2115591388
397,optimal,True,0.8220559710171074,568197.4059525561
398,optimal,True,0.7462621240410954,567923.0314314442
399,optimal,True,0.7481509989593178,565122.649945431
