Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
410,optimal,True,0.8568305701483041,596513.9688262728
411,optimal,True,0.5320050909649581,585409.4426661314
412,optimal,True,0.496548020048067,559386.6929577626
413,optimal,True,0.5167711679823697,549155.9292205952
414,optimal,True,0.4960856889374554,556810.9619035322
415,optimal,True,0.5173122999258339,579929.1402611922
416,optimal,True,0.5038475708570331,567036.5173727699
417,optimal,True,0.5177432908676565,557366.3399870503
418,optimal,True,0.5238045980222523,569481.2442626482
419,optimal,True,0.5265935459174216,569056.2927795916
