Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
Ablated PINN,1,630,True,optimal,0.00010439229663461447,0.3835280700586736,0.38363246235530823,1.3108668999993824,110379.0438841623,3.416986383142152,110379.04409188493,1.8819028580244245e-07
Ablated PINN,1,631,True,optimal,0.00010439229663461447,0.3917405840475112,0.39184497634414583,1.1710725000011737,109267.21043597888,2.988611748776525,109267.2106455238,1.9177291655191568e-07
Ablated PINN,1,632,True,optimal,0.00010439229663461447,0.3745327340438962,0.3746371263405308,1.3269519000023138,106946.37044040818,3.54196582961232,106946.37064358943,1.8998423836788767e-07
Ablated PINN,1,633,True,optimal,0.00010439229663461447,0.3552050469443202,0.3553094392409548,1.069360500005132,106299.00159883517,3.0096596991332394,106299.00179689641,1.863246505636701e-07
Ablated PINN,1,634,True,optimal,0.00010439229663461447,0.38100391277112067,0.3811083050677553,1.232658699998865,106007.36274104015,3.2344052428343613,106007.36296660975,2.127867309592707e-07
Ablated PINN,1,635,True,optimal,0.00010439229663461447,0.3635564821306616,0.3636608744272962,1.175437599995348,106738.7835633824,3.2322355322014262,106738.78377124495,1.9473948257345336e-07
Ablated PINN,1,636,True,optimal,0.00010439229663461447,0.37281282898038626,0.37291722127702087,1.3388698999988264,105798.64109950962,3.590260314109359,105798.64130602937,1.9520075644521522e-07
Ablated PINN,1,637,True,optimal,0.00010439229663461447,0.392900797072798,0.39300518936943263,1.3450745000009192,102291.45921036464,3.4225362320509274,102291.4594010037,1.863684954179146e-07
Ablated PINN,1,638,True,optimal,0.00010439229663461447,0.37611716892570257,0.3762215612223372,1.2770587999984857,104577.79492591148,3.394432780113251,104577.79511997428,1.8556788190071385e-07
Ablated PINN,1,639,True,optimal,0.00010439229663461447,0.3737417620141059,0.37384615431074053,1.3116230000014184,106190.42542926478,3.508456580005899,106190.42562953122,1.8859180543429243e-07
