Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
990,optimal,True,0.8552329179365188,567763.1200312121
991,maxIterations,False,27.4841995742172,
992,optimal,True,0.842587994877249,556809.5804535301
993,optimal,True,0.8009129259735346,572797.7875415765
994,optimal,True,0.7956960331648588,562705.1158255081
995,optimal,True,0.7943111089989543,567301.8470823412
996,optimal,True,0.8875272618606687,561052.8866389707
997,optimal,True,0.8120760049205273,553546.0078791921
998,optimal,True,0.8836231210734695,566888.6899410449
999,optimal,True,0.9134473479352891,573261.9273862754
