Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
Ablated PINN,1,230,True,optimal,0.00015224236994981766,1.0374042829498649,1.0375565253198147,1.3562410939484837,563535.4365709937,1.3071491151100787,563535.4365705602,-7.693050522633627e-11
Ablated PINN,1,233,True,optimal,0.00015224236994981766,1.0870201829820871,1.087172425352037,0.889051491394639,567763.7390578907,0.8177649383507456,567763.7390579047,2.460502081801278e-12
Ablated PINN,1,234,True,optimal,0.00015224236994981766,1.131115303374827,1.1312675457447767,0.9401670834049582,566574.1513733302,0.8310740345565147,566574.151373325,-9.040783360781905e-13
Ablated PINN,1,235,True,optimal,0.00015224236994981766,0.8397964742034674,0.8399487165734172,0.8814652934670448,556664.2766966798,1.0494275139356068,556664.2766966847,8.78346917777062e-13
Ablated PINN,1,236,True,optimal,0.00015224236994981766,0.6863714074715972,0.686523649841547,0.8804841078817844,579620.8546521977,1.2825255300163432,579620.8546522068,1.566609453338186e-12
Ablated PINN,1,238,True,optimal,0.00015224236994981766,0.7032915893942118,0.7034438317641616,0.7765340646728873,563474.8342990775,1.1039034384954707,563474.8342990826,9.090510966220657e-13
Ablated PINN,1,239,True,optimal,0.00015224236994981766,0.8653262229636312,0.865478465333581,0.7805230701342225,564268.6582644674,0.9018399664437472,564268.6582644596,-1.382289526126565e-12
Ablated PINN,2,230,True,optimal,9.265342461211341e-05,0.889820265583694,0.889912919008306,1.3562410939484837,563535.4365709937,1.5240155131805937,563535.4365705575,-7.740563992563964e-11
Ablated PINN,2,233,True,optimal,9.265342461211341e-05,1.0534078599885106,1.0535005134131228,0.889051491394639,567763.7390578907,0.843902285832113,567763.7390578911,6.151255204503196e-14
Ablated PINN,2,234,True,optimal,9.265342461211341e-05,1.1907588494941592,1.1908515029187714,0.9401670834049582,566574.1513733302,0.7894914530490268,566574.151373325,-9.040783360781905e-13
Ablated PINN,2,235,True,optimal,9.265342461211341e-05,0.7095656925812364,0.7096583460058484,0.8814652934670448,556664.2766966798,1.2420981144351686,556664.2766966771,-4.809995025922006e-13
Ablated PINN,2,236,True,optimal,9.265342461211341e-05,0.7425065925344825,0.7425992459590945,0.8804841078817844,579620.8546521977,1.1856786990735582,579620.854652171,-4.599404677108264e-12
Ablated PINN,2,238,True,optimal,9.265342461211341e-05,0.714876783080399,0.7149694365050111,0.7765340646728873,563474.8342990775,1.086108055847566,563474.8342990712,-1.1156536185816262e-12
Ablated PINN,2,239,True,optimal,9.265342461211341e-05,0.9655383508652449,0.9656310042898569,0.7805230701342225,564268.6582644674,0.8083036549848912,564268.6582644715,7.220915434989519e-13
Ablated PINN,3,230,True,optimal,9.333062916994095e-05,0.6770873060449958,0.6771806366741657,1.3562410939484837,563535.4365709937,2.0027759514941015,563535.4365705557,-7.773616841211155e-11
Ablated PINN,3,233,True,optimal,9.333062916994095e-05,0.9640938118100166,0.9641871424391866,0.889051491394639,567763.7390578907,0.9220735812194399,567763.7390578963,9.842008327205113e-13
Ablated PINN,3,234,True,optimal,9.333062916994095e-05,1.0130535932257771,1.013146923854947,0.9401670834049582,566574.1513733302,0.927967169685216,566574.1513733249,-9.246255709890585e-13
Ablated PINN,3,235,True,optimal,9.333062916994095e-05,0.8842132370918989,0.8843065677210689,0.8814652934670448,556664.2766966798,0.9967870031075917,556664.2766966865,1.2129552674064188e-12
Ablated PINN,3,236,True,optimal,9.333062916994095e-05,0.8789615165442228,0.8790548471733928,0.8804841078817844,579620.8546521977,1.0016259061797879,579620.8546521902,-1.2854231412005629e-12
Ablated PINN,3,238,True,optimal,9.333062916994095e-05,0.8936510793864727,0.8937444100156426,0.7765340646728873,563474.8342990775,0.8688547374067449,563474.8342990943,2.9750763162176697e-12
Ablated PINN,3,239,True,optimal,9.333062916994095e-05,0.7580153224989772,0.7581086531281471,0.7805230701342225,564268.6582644674,1.029566232905518,564268.6582644654,-3.507301782709195e-13
Ablated PINN,4,230,True,optimal,9.310325341565269e-05,0.6196217518299818,0.6197148550833974,1.3562410939484837,563535.4365709937,2.188492147353752,563535.436570549,-7.891367614516771e-11
Ablated PINN,4,233,True,optimal,9.310325341565269e-05,0.9754643244668841,0.9755574277202997,0.889051491394639,567763.7390578907,0.9113266591308629,567763.7390579104,3.4652070985368e-12
Ablated PINN,4,234,True,optimal,9.310325341565269e-05,1.1401103418320417,1.1402034450854575,0.9401670834049582,566574.1513733302,0.8245608162800222,566574.1513733338,6.369642822369069e-13
Ablated PINN,4,235,True,optimal,9.310325341565269e-05,1.129518792964518,1.1296118962179338,0.8814652934670448,556664.2766966798,0.7803257883688094,556664.2766966743,-9.82912027036236e-13
