Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
820,optimal,True,1.4127977730240673,573158.91129234
821,optimal,True,1.279845076147467,562563.8490399021
822,maxIterations,False,30.525956168072298,
823,optimal,True,1.7072143601253629,560153.506382949
824,optimal,True,1.9401805049274117,571433.2591768272
825,optimal,True,1.3873390830121934,571360.365441605
826,optimal,True,1.2964300408493727,564139.0526624147
827,optimal,True,1.1090062819421291,568310.0659546264
828,optimal,True,1.3858677090611309,567916.3853741753
829,optimal,True,1.4468177980743349,576118.6246764623
