Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,10,1.0,8.54001846164465e-05,0.8545038921991364,0.8545892923837528,0.9321219991659746,1.0910665114461875,-3.555522041624001e-13
DC3,2,10,1.0,8.175719995051622e-05,0.8081735278014094,0.8082552850013599,0.9321219991659746,1.1680472418076113,1.3119104302557245e-12
DC3,3,10,1.0,8.616920094937087e-05,0.8444373518927023,0.8445235210936517,0.9321219991659746,1.1066268352758262,-1.3598129763349033e-15
DC3,4,10,1.0,8.42392910271883e-05,0.8489785173209384,0.8490627566119656,0.9321219991659746,1.1042482366967876,2.525601852944993e-13
DC3,5,10,1.0,8.016519714146853e-05,0.8233258707914501,0.8234060359885916,0.9321219991659746,1.1495280012690363,4.643370230588958e-13
FSNet,1,10,1.0,8.409519214183092e-05,0.8676436983747408,0.8677277935668826,0.9321219991659746,1.0792353935480499,-3.63169983786705e-13
FSNet,2,10,1.0,8.222230244427919e-05,0.8678280497668311,0.8679102720692754,0.9321219991659746,1.0755860616576407,2.826092663374857e-12
FSNet,3,10,1.0,9.05982917174697e-05,0.789323393907398,0.7894139921991155,0.9321219991659746,1.1874579594719745,4.623429536609749e-13
FSNet,4,10,1.0,8.548328187316657e-05,0.8286503661191091,0.8287358494009822,0.9321219991659746,1.138912752708239,2.6145126155576164e-12
FSNet,5,10,1.0,8.222218602895736e-05,0.728156141913496,0.7282383640995249,0.9321219991659746,1.2830509702597421,2.5515686016461034e-12
KKT,1,10,1.0,0.0001602355157956481,0.7318642345955595,0.7320244701113552,0.9321219991659746,1.2823538145891062,1.259090056236463e-10
KKT,2,10,1.0,0.00017273551784455777,0.9345237657893449,0.9346965013071895,0.9321219991659746,1.011527181121142,7.583107944566035e-13
KKT,3,10,1.0,0.0001455823890864849,0.9150411067297682,0.9151866891188547,0.9321219991659746,1.018525785395188,-7.010688180742406e-12
KKT,4,10,1.0,0.00018585850484669207,0.861373320245184,0.8615591787500307,0.9321219991659746,1.083698440783909,2.696682678915568e-12
KKT,5,10,1.0,0.00021359659731388093,0.9304060753667727,0.9306196719640866,0.9321219991659746,1.005368323474427,-7.548521293221396e-12
PINN Baseline,1,10,1.0,0.00015253149904310704,0.9011684629134834,0.9013209944125264,0.9321219991659746,1.0349600808417163,-6.93316814703001e-12
PINN Baseline,2,10,1.0,8.203932084143162e-05,0.8895163089968264,0.8895983483176678,0.9321219991659746,1.0482953775549049,-7.292474055852713e-12
PINN Baseline,3,10,1.0,9.408839978277683e-05,0.9225598913151771,0.9226539797149599,0.9321219991659746,1.0115482619507814,-1.7437082922013696e-13
PINN Baseline,4,10,1.0,8.198220748454333e-05,0.920626416685991,0.9207083988934756,0.9321219991659746,1.0134459277519774,-7.182975992158918e-12
PINN Baseline,5,10,1.0,8.19982960820198e-05,0.9167390550253913,0.9168210533214733,0.9321219991659746,1.0175777990994845,1.999794258613313e-12
Rahul's Model,1,10,1.0,0.0001816835021600127,1.0116148737026378,1.0117965572047978,0.9321219991659746,0.925515066830687,-7.720863110582027e-12
Rahul's Model,2,10,1.0,0.00019063958898186685,0.904122552392073,0.9043131919810549,0.9321219991659746,1.0449797564722294,-6.77161596223587e-12
Rahul's Model,3,10,1.0,0.0001801219070330262,0.8919910016935318,0.8921711236005649,0.9321219991659746,1.0452283168670364,4.574488612084995e-13
Rahul's Model,4,10,1.0,0.00020446982234716414,0.8525681447703392,0.8527726145926863,0.9321219991659746,1.0959690386810572,-6.700987321266835e-12
Rahul's Model,5,10,1.0,0.00015077139250934123,0.8546625688904896,0.8548133402829989,0.9321219991659746,1.0916552992701973,-3.0563768244802195e-13
