Metric,Architecture_A,Architecture_B,Mean_A,Mean_B,Difference,p_value,p_adjusted,Significant
Optimality_Gap,Ablated PINN,DC3,-320.51336783447266,-21.930302511405944,-298.5830653230667,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,Ablated PINN,FSNet,-320.51336783447266,-23.7760884349823,-296.7372793994904,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,Ablated PINN,KKT,-320.51336783447266,-18.448433333396913,-302.06493450107575,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,Ablated PINN,PINN Baseline,-320.51336783447266,-21.480452909088136,-299.03291492538455,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,Ablated PINN,Rahul's Model,-320.51336783447266,9.37305128185749,-329.88641911633016,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,DC3,FSNet,-21.930302511405944,-23.7760884349823,1.8457859235763543,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,DC3,KKT,-21.930302511405944,-18.448433333396913,-3.481869178009031,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,DC3,PINN Baseline,-21.930302511405944,-21.480452909088136,-0.44984960231780846,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,DC3,Rahul's Model,-21.930302511405944,9.37305128185749,-31.303353793263433,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,FSNet,KKT,-23.7760884349823,-18.448433333396913,-5.3276551015853855,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,FSNet,PINN Baseline,-23.7760884349823,-21.480452909088136,-2.2956355258941628,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,FSNet,Rahul's Model,-23.7760884349823,9.37305128185749,-33.14913971683979,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,KKT,PINN Baseline,-18.448433333396913,-21.480452909088136,3.0320195756912227,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,KKT,Rahul's Model,-18.448433333396913,9.37305128185749,-27.821484615254406,0.007936507936507936,0.11904761904761904,False
Optimality_Gap,PINN Baseline,Rahul's Model,-21.480452909088136,9.37305128185749,-30.85350419094563,0.007936507936507936,0.11904761904761904,False
Max_Eq,Ablated PINN,DC3,0.1404314363569021,37.17305062561035,-37.03261918925345,0.007936507936507936,0.11904761904761904,False
Max_Eq,Ablated PINN,FSNet,0.1404314363569021,38.32664501495361,-38.186213578596714,0.007936507936507936,0.11904761904761904,False
Max_Eq,Ablated PINN,KKT,0.1404314363569021,0.06345557273551822,0.0769758636213839,0.007936507936507936,0.11904761904761904,False
Max_Eq,Ablated PINN,PINN Baseline,0.1404314363569021,0.09548214630484582,0.04494929005205629,0.047619047619047616,0.11904761904761904,False
Max_Eq,Ablated PINN,Rahul's Model,0.1404314363569021,0.9188035241603851,-0.778372087803483,0.007936507936507936,0.11904761904761904,False
Max_Eq,DC3,FSNet,37.17305062561035,38.32664501495361,-1.1535943893432616,0.007936507936507936,0.11904761904761904,False
Max_Eq,DC3,KKT,37.17305062561035,0.06345557273551822,37.10959505287483,0.007936507936507936,0.11904761904761904,False
Max_Eq,DC3,PINN Baseline,37.17305062561035,0.09548214630484582,37.077568479305505,0.007936507936507936,0.11904761904761904,False
