Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,9.388476610183716e-05,0.7815170145283142,0.7816108992944161,0.8315595680226883,1.064761677438532,-2.2657350025014802e-11
DC3,2,9,1.0,9.869370195600722e-05,0.8261447987622685,0.8262434924642245,0.8315595680226883,1.0098318091155842,-2.2881245768670917e-11
DC3,3,9,1.0,9.703046331803004e-05,0.8272191618258754,0.8273161922891935,0.8315595680226883,1.0061174278427338,-2.2698285148768425e-11
DC3,4,9,1.0,9.155832231044769e-05,0.7220874468071593,0.7221790051294698,0.8315595680226883,1.157314118404392,3.453199945493057e-10
DC3,5,9,1.0,8.30892887380388e-05,0.7701543993833992,0.7702374886721373,0.8315595680226883,1.0800975677373765,-2.6296109305367254e-11
FSNet,1,9,1.0,8.891491840283076e-05,0.6750922620089518,0.6751811769273546,0.8315595680226883,1.2359718382833629,3.419011018277523e-10
FSNet,2,9,1.0,9.084358397457335e-05,0.7981121177888579,0.7982029613728324,0.8315595680226883,1.0447368666427748,3.2020140737007774e-10
FSNet,3,9,1.0,9.585016717513402e-05,0.7395730011372103,0.7396688513043854,0.8315595680226883,1.1338089044212478,3.4328806099736744e-10
FSNet,4,9,1.0,9.633031570249134e-05,0.7837640248859922,0.7838603552016947,0.8315595680226883,1.061930135464647,-2.297479822966734e-11
FSNet,5,9,1.0,9.180719239844216e-05,0.829998051126798,0.8300898583191965,0.8315595680226883,1.0043571044234656,3.183364654243826e-10
KKT,1,9,1.0,0.00019648546973864237,0.796221315032906,0.7964178005026447,0.8315595680226883,1.044417019032766,-2.5071889953468586e-11
KKT,2,9,1.0,0.00019205547869205475,0.7321834565243788,0.7323755120030708,0.8315595680226883,1.1383144427540808,-2.2649931693280033e-11
KKT,3,9,1.0,0.00017790755050049888,0.7667565220553014,0.7669344296058019,0.8315595680226883,1.0848614148782358,7.652770599018557e-13
KKT,4,9,1.0,0.00019374986489613852,0.7178687234926555,0.7180624733575516,0.8315595680226883,1.1587388641646357,3.4271252128723557e-10
KKT,5,9,1.0,0.00019996996141142317,0.7387505570012662,0.7389505269626776,0.8315595680226883,1.1296219617790788,3.2080075664649667e-10
PINN Baseline,1,9,1.0,0.00016321645428737006,0.7022038645421466,0.7023670809964339,0.8315595680226883,1.195743257920756,3.19254314357761e-10
PINN Baseline,2,9,1.0,9.549284974733989e-05,0.7848205598485138,0.7849160526982613,0.8315595680226883,1.0608860459428613,-2.525857382225204e-11
PINN Baseline,3,9,1.0,8.274801075458527e-05,0.6867943126708269,0.6868770606815815,0.8315595680226883,1.2173167565922154,-1.38218010742162e-12
PINN Baseline,4,9,1.0,7.874373760488298e-05,0.7903967018549641,0.790475445592569,0.8315595680226883,1.0543505197543814,-2.554404276983468e-11
PINN Baseline,5,9,1.0,9.197255389557945e-05,0.8003501117022501,0.8004420842561457,0.8315595680226883,1.0400453254559734,3.4206262329477944e-10
Rahul's Model,1,9,1.0,0.00025477322439352673,0.824325810600486,0.8245805838248796,0.8315595680226883,1.0090399991943455,-2.358158554718893e-11
Rahul's Model,2,9,1.0,0.00016655286567078697,0.7800774535992079,0.7802440064648787,0.8315595680226883,1.0709636878968292,3.192539201058313e-10
Rahul's Model,3,9,1.0,0.0001802785942951838,0.8525814097374678,0.8527616883317629,0.8315595680226883,0.9773562047792195,3.447652515361926e-10
Rahul's Model,4,9,1.0,0.00021597649902105331,0.8924919585179951,0.8927079350170162,0.8315595680226883,0.9340249239109293,3.459595130876938e-10
Rahul's Model,5,9,1.0,0.00023755793356233172,0.8247954161423776,0.8250329740759399,0.8315595680226883,1.0255085637682333,3.1934019858686374e-10
