,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.000166832460090518,1.4405490839001097e-05,1.2423387460131199,0.34393670272964394,1.2425055784732104,0.34394749847851536,1.5104782136157155,0.0,1.391139466750093,0.4861141981532171,-2.0500088008588847e-12,3.3267510440246718e-12
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00019678676035255193,4.44923963988616e-05,1.4005327548924833,0.12515128963812552,1.400729541652836,0.12519200086079177,1.5104782136157155,0.0,1.1019222226093404,0.09147716681606476,-3.7541129325808326e-12,9.957302879075937e-13
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0005409688642248511,0.00022248049351403422,1.2290721542155372,0.39016089237036505,1.2296131230797618,0.3901802351496497,1.5104782136157155,0.0,1.4170236366654412,0.55364453938038,-6.291838649433274e-12,6.21356506246627e-12
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0013333845837041737,0.002537854511643163,1.2597377405455337,0.2194968452761289,1.2610711251292377,0.2170433157604689,1.5104782136157155,0.0,1.2922803989297817,0.3622076447713108,-3.3092801822147496e-12,4.3059944938312237e-13
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0004168163752183318,9.97477920140338e-05,1.0968329076049848,0.3042715551820036,1.0972497239802033,0.3043096164470302,1.5104782136157155,0.0,1.5450947330265252,0.5449210330794292,-1.912609256375278e-12,3.946883650218509e-12
