Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
PINN Baseline,1,980,True,optimal,0.007012094784941938,1.144929178059101,1.151941272844043,1.4199090921320021,568740.2445538456,1.2326228129897367,568740.2445538355,-1.7808011822494558e-12
PINN Baseline,1,981,True,optimal,0.007012094784941938,0.6971064768731594,0.7041185716581013,1.4265526079107076,576180.8788904272,2.026011903863542,576180.878890432,8.283905922209575e-13
PINN Baseline,1,982,True,optimal,0.007012094784941938,1.6934510108549148,1.7004631056398567,1.7480620921123773,564094.084893449,1.0279917784247425,564094.0848934603,2.001844465244776e-12
PINN Baseline,1,984,True,optimal,0.007012094784941938,1.4340912881307304,1.4411033829156723,1.364220225950703,570793.2195426966,0.9466497977338603,570793.2195426925,-7.138375377351402e-13
PINN Baseline,1,985,True,optimal,0.007012094784941938,1.5693947391118854,1.5764068338968273,1.4891643209848553,557241.094986252,0.9446573618966677,557241.094986244,-1.4415048133262103e-12
PINN Baseline,1,986,True,optimal,0.007012094784941938,2.259067997103557,2.266080091888499,1.4721257160417736,563586.0698984534,0.6496353422420025,563586.0698984342,-3.4082687857961474e-12
PINN Baseline,1,987,True,optimal,0.007012094784941938,1.826009290991351,1.833021385776293,1.5703818420879543,566961.0975517792,0.8567176871331975,566961.0975517848,9.855941566048167e-13
PINN Baseline,1,988,True,optimal,0.007012094784941938,1.8811441019643098,1.8881561967492517,1.5808066681493074,559986.2305166941,0.8372224029298565,559986.2305166796,-2.5986201865963623e-12
PINN Baseline,1,989,True,optimal,0.007012094784941938,1.8441829942166805,1.8511950890016224,1.6366353929042816,552034.5833410616,0.8840966587627153,552034.5833382502,-5.092851257805165e-10
PINN Baseline,2,980,True,optimal,0.006410813554086619,1.9018799369223416,1.9082907504764282,1.4199090921320021,568740.2445538456,0.7440737695644672,568740.2445538649,3.397850531648387e-12
PINN Baseline,2,981,True,optimal,0.006410813554086619,1.8224405071232468,1.8288513206773334,1.4265526079107076,576180.8788904272,0.7800265619090182,576180.878890427,-4.040929718151012e-14
PINN Baseline,2,982,True,optimal,0.006410813554086619,1.7153050650376827,1.7217158785917692,1.7480620921123773,564094.084893449,1.0153023003668626,564094.0848934449,-7.223150132326511e-13
PINN Baseline,2,984,True,optimal,0.006410813554086619,1.6702564461156726,1.6766672596697592,1.364220225950703,570793.2195426966,0.8136499463938978,570793.2195426956,-1.8355822398903604e-13
PINN Baseline,2,985,True,optimal,0.006410813554086619,1.5804785890504718,1.5868894026045584,1.4891643209848553,557241.094986252,0.9384172069841118,557241.0949861725,-1.4268808514518863e-11
PINN Baseline,2,986,True,optimal,0.006410813554086619,1.3742148149758577,1.3806256285299443,1.4721257160417736,563586.0698984534,1.0662743654912854,563586.069898451,-4.3377966364678237e-13
PINN Baseline,2,987,True,optimal,0.006410813554086619,1.322720258962363,1.3291310725164496,1.5703818420879543,566961.0975517792,1.1815101418964975,566961.0975517854,1.0882602145844852e-12
PINN Baseline,2,988,True,optimal,0.006410813554086619,1.161185982869938,1.1675967964240246,1.5808066681493074,559986.2305166941,1.353897743631031,559986.2305166663,-4.9685617967722445e-12
PINN Baseline,2,989,True,optimal,0.006410813554086619,0.7286011821124703,0.7350119956665568,1.6366353929042816,552034.5833410616,2.2266784794717176,552034.5833410737,2.1931947445620587e-12
PINN Baseline,3,980,True,optimal,0.00043350556451413367,6.714423001976684,6.714856507541198,1.4199090921320021,568740.2445538456,0.21145784582847849,568740.2445538356,-1.7603322031431402e-12
PINN Baseline,3,981,True,optimal,0.00043350556451413367,1.3957779919728637,1.3962114975373778,1.4265526079107076,576180.8788904272,1.0217310274459457,576180.8788904415,2.4851717766628724e-12
PINN Baseline,3,982,True,optimal,0.00043350556451413367,1.403624031925574,1.404057537490088,1.7480620921123773,564094.084893449,1.2450074483679894,564094.084893438,-1.9399317498248344e-12
PINN Baseline,3,984,True,optimal,0.00043350556451413367,1.3745567260775715,1.3749902316420857,1.364220225950703,570793.2195426966,0.9921672129419272,570793.2195426832,-2.345466195415461e-12
PINN Baseline,3,985,True,optimal,0.00043350556451413367,1.350581221980974,1.3510147275454882,1.4891643209848553,557241.094986252,1.1022561713226886,557241.0949861882,-1.1448473010184974e-11
PINN Baseline,3,986,True,optimal,0.00043350556451413367,1.6671272271778435,1.6675607327423576,1.4721257160417736,563586.0698984534,0.8828018597084708,563586.0698982842,-3.0034077663924835e-11
PINN Baseline,3,987,True,optimal,0.00043350556451413367,1.5283053619787097,1.5287388675432239,1.5703818420879543,566961.0975517792,1.0272400835936442,566961.0975517753,-6.981291942617452e-13
PINN Baseline,3,988,True,optimal,0.00043350556451413367,1.690538418944925,1.6909719245094392,1.5808066681493074,559986.2305166941,0.9348509252203632,559986.2305166663,-4.9685617967722445e-12
PINN Baseline,3,989,True,optimal,0.00043350556451413367,1.4678209021221846,1.4682544076866988,1.6366353929042816,552034.5833410616,1.1146810691226698,552034.5833410716,1.8136033464647793e-12
PINN Baseline,4,980,True,optimal,0.00024779288408656913,1.509987663011998,1.5102354558960844,1.4199090921320021,568740.2445538456,0.9401905422022502,568740.2445538314,-2.4972154509705013e-12
PINN Baseline,4,981,True,optimal,0.00024779288408656913,1.4248928490560502,1.4251406419401367,1.4265526079107076,576180.8788904272,1.0009907555289763,576180.8788904336,1.1112556724915283e-12
PINN Baseline,4,982,True,optimal,0.00024779288408656913,2.1879057809710503,2.188153573855137,1.7480620921123773,564094.084893449,0.7988754139557961,564094.0848934124,-6.4801975472872135e-12
PINN Baseline,4,984,True,optimal,0.00024779288408656913,2.103792879031971,2.104040671916058,1.364220225950703,570793.2195426966,0.6483811098139882,570793.2195426875,-1.5908379412383125e-12
PINN Baseline,4,985,True,optimal,0.00024779288408656913,1.4011720060370862,1.4014197989211727,1.4891643209848553,557241.094986252,1.0626111620024414,557241.0949862482,-6.894153455038397e-13
PINN Baseline,4,986,True,optimal,0.00024779288408656913,1.3781501250341535,1.37839791791824,1.4721257160417736,563586.0698984534,1.0679976347215385,563586.069898439,-2.561365632961953e-12
PINN Baseline,4,987,True,optimal,0.00024779288408656913,1.3436623038724065,1.343910096756493,1.5703818420879543,566961.0975517792,1.1685170353865542,566961.0975517886,1.6426569276746946e-12
PINN Baseline,4,988,True,optimal,0.00024779288408656913,0.8894395360257477,0.8896873289098343,1.5808066681493074,559986.2305166941,1.7768114895896363,559986.2305166731,-3.762802030191532e-12
