Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
170,optimal,True,0.8915572213009,569829.178157638
171,optimal,True,0.9014503406360745,577654.3496459463
172,optimal,True,0.8479755613952875,568842.8605532278
173,optimal,True,0.8048112532123923,546073.3193458514
174,optimal,True,0.8929127966985106,569805.9829213301
175,optimal,True,0.8957126522436738,568505.3542003228
176,optimal,True,0.9362311363220215,573565.4331668208
177,optimal,True,0.9500729460269213,564807.748969524
178,optimal,True,0.9070882983505726,571969.9575464523
179,optimal,True,0.9143997663632035,570954.8822486317
