,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.5124378092587e-05,8.502957032413065e-06,0.7908608028758317,0.01961633743022526,0.7909459272539243,0.01961427008307674,0.8218541624723003,0.0,1.0439848040735518,0.022307133366249024,1.0479134558231867e-11,4.648858278070811e-12
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.716077078133822e-05,1.6515809390882198e-05,0.8123186221905053,0.04154551881070946,0.8124057829612866,0.04153654234345055,0.8218541624723003,0.0,1.0182119653110173,0.053797192557807676,4.0781122581158636e-12,5.225484863511244e-12
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00016945037990808486,2.0340552045149897e-05,0.8005955543695018,0.021714069973024296,0.8007650047494099,0.02172197267223345,0.8218541624723003,0.0,1.0306851457289463,0.028009272602503445,8.844974630291374e-12,5.1204025161298245e-12
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00044263839721679686,0.0008036247206916173,0.8694862067420036,0.03616658234469968,0.8699288451392203,0.036322197666644,0.8218541624723003,0.0,0.948126655863392,0.03935308800392631,1.2413852641535237e-12,6.558672450772912e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00016773806884884835,2.481378998311866e-05,0.7926898595318198,0.053191857654574216,0.7928575976006687,0.05319812953709684,0.8218541624723003,0.0,1.0443749893776413,0.0744287542957741,1.6230628877421388e-12,1.6960024740201378e-12
