,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00011059509124606847,7.84557992353835e-06,0.8462325250264258,0.035000760028256375,0.8463431201176718,0.03500181907827654,0.8069166251225397,0.0,0.9578335381971563,0.040787131620809,7.561457731133307e-11,1.2473766119477582e-10
FSNet,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00012059318833053112,1.80441033410041e-05,1.0139093152014538,0.2414189740818424,1.0140299083897844,0.24143373647413235,0.8069166251225397,0.0,0.8450193277741388,0.17895532168722345,-7.311996211415164e-13,4.226788698143656e-13
KKT,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00028211362659931184,0.00011155334226331344,1.0059063500026242,0.2867791452481766,1.0061884636292233,0.28687951188000627,0.8069166251225397,0.0,0.8611202801252504,0.233848787227973,9.83145687630668e-11,8.953212039250296e-11
PINN Baseline,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00012598286848515273,5.952834390035891e-05,0.8484490121714771,0.06963222329699247,0.8485749950399623,0.06958747583821456,0.8069166251225397,0.0,0.962904173462322,0.0856516047448659,8.81369076289693e-12,9.677920484597246e-11
Rahul's Model,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00022814157418906688,9.20079369795058e-06,0.9906645743409171,0.1606469630396007,0.9908927159151062,0.16065186331695755,0.8069166251225397,0.0,0.8369288763713877,0.11861150279208577,-6.198406814182469e-12,1.494793735584236e-10
