Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
640,infeasible,False,13.971536271972582,
641,optimal,True,1.416116843931377,574591.6177455859
642,optimal,True,1.3398273119237274,571626.2788596312
643,optimal,True,1.3354023499414325,561528.7626279237
644,optimal,True,1.3263954150024801,567804.2822708364
645,optimal,True,1.542737718904391,568317.0476845758
646,optimal,True,1.2790134898386896,568205.2782770827
647,optimal,True,1.3617758289910853,576951.7925197608
648,optimal,True,0.963547782972455,558905.6661989264
649,maxIterations,False,30.513115572044626,
