Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
910,optimal,True,0.7506886790506542,571264.1875253136
911,optimal,True,0.7432058381382376,571680.1873815734
912,optimal,True,0.751666430849582,552948.4045118142
913,optimal,True,0.7738921330310404,569134.8357940998
914,optimal,True,0.7421981948427856,575346.9189843443
915,optimal,True,0.7887538229115307,573509.1871054333
916,optimal,True,0.7598980132024735,578168.0455116042
917,optimal,True,0.7445508011151105,565209.1154932991
918,optimal,True,0.7130210339091718,561230.7268404256
919,optimal,True,0.6303558270446956,564534.0015927408
