,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.354621473699808e-05,2.5213820424399523e-06,0.8358838320011273,0.019473722528850185,0.8359673782158643,0.019475751798316038,0.9321219991659746,0.0,1.1239033652990897,0.03304680522670271,3.343791242940769e-13,6.260744205664875e-13
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.492425084114075e-05,3.456742443271674e-06,0.8163203300163151,0.05903584027297902,0.816405254267156,0.05903546015993209,0.9321219991659746,0.0,1.1528486275291292,0.08621640913899861,1.6182693700905695e-12,1.4649789214229603e-12
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00017560170497745275,2.5953361595503838e-05,0.8746417005453259,0.08498396018660992,0.8748173022503034,0.0849921777143653,0.9321219991659746,0.0,1.0802947090727544,0.11725805260548185,2.2960957924610935e-11,5.773003292972861e-11
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,9.852794464677572e-05,3.063885956162186e-05,0.9101220269873739,0.014261746523168152,0.9102205549320207,0.014253324917955132,0.9321219991659746,0.0,1.025165489439773,0.01590028144633494,-3.916638953129693e-12,4.4769806044701944e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001815372426062822,1.9731434450784695e-05,0.9029918282898143,0.06480649637828102,0.9031733655324207,0.06480793554490047,0.9321219991659746,0.0,1.0406694956242415,0.06884311023295618,-4.208331043064851e-12,3.940880739300847e-12
