Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
450,infeasible,False,20.274596385890618,
451,optimal,True,1.490972894942388,563672.5449306801
452,optimal,True,1.3554133151192218,567471.2373246151
453,optimal,True,1.4020074461586773,561586.0343003164
454,optimal,True,1.348051314940676,581965.9729969807
455,optimal,True,0.7859209408052266,554179.7618929679
456,optimal,True,0.5863008319865912,561786.3981590889
457,optimal,True,1.4614014220423996,561664.9066790808
458,optimal,True,1.7359041410963982,569792.5526819873
459,optimal,True,1.6427711411379278,569484.661509357
