Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
300,optimal,True,0.7864687750115991,562302.4303565869
301,optimal,True,0.8418553182855248,568555.4869137306
302,optimal,True,0.831995414569974,555290.7892990106
303,optimal,True,0.8466667337343097,569674.4474917625
304,optimal,True,1.0694987941533327,571698.7215675489
305,optimal,True,0.8139324048534036,558942.1798390716
306,optimal,True,0.8594597047194839,570439.3333121818
307,maxIterations,False,21.851809485815465,
308,optimal,True,0.7678156327456236,558741.2355222611
309,optimal,True,0.6573601979762316,561224.1471165994
