Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
420,optimal,True,1.00469082291238,574657.4846548231
421,optimal,True,0.8435818618163466,556521.8132718821
422,optimal,True,0.8882655298803002,558525.7762766612
423,optimal,True,0.8780124911572784,568036.9654525247
424,optimal,True,0.9894069598522037,565501.420638843
425,optimal,True,0.9951654861215502,571940.7855786269
426,optimal,True,0.9530234448611736,561968.9819804966
427,optimal,True,0.9004718631040305,565679.8551121154
428,optimal,True,0.9245101530104876,567844.5306588688
429,optimal,True,0.9440913789439946,569681.021477158
