Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
PINN Baseline,1,140,True,optimal,0.00016618250972694822,0.8258075518533587,0.8259737343630857,0.8481392478570342,561208.9878609332,1.026835615433995,561208.9878609491,2.8418823353274923e-12
PINN Baseline,1,141,True,optimal,0.00016618250972694822,0.8225043462589383,0.8226705287686653,0.849659588187933,556357.3691321802,1.0328066443071244,556357.36913219,1.757662893674954e-12
PINN Baseline,1,142,True,optimal,0.00016618250972694822,0.835199068300426,0.835365250810153,0.8870326392352581,584429.7717627817,1.061850057055877,584429.7717627756,-1.0358125180278714e-12
PINN Baseline,1,143,True,optimal,0.00016618250972694822,0.7845762996003032,0.7847424821100302,0.846992390230298,572077.2495384555,1.0793252685299886,572077.2495384637,1.4244706522519472e-12
PINN Baseline,1,144,True,optimal,0.00016618250972694822,0.7542013842612505,0.7543675667709775,0.8208941956982017,568860.6593086704,1.0881886123657027,568860.6593086858,2.7013333106617903e-12
PINN Baseline,1,145,True,optimal,0.00016618250972694822,0.8364002397283912,0.8365664222381182,0.8756502335891128,558369.5040738987,1.046719316377092,558369.5040738962,-4.378322491699115e-13
PINN Baseline,1,147,True,optimal,0.00016618250972694822,0.760665075853467,0.760831258363194,0.8125165877863765,572162.6146163091,1.0679327102495435,572162.614616326,2.970595518221754e-12
PINN Baseline,1,148,True,optimal,0.00016618250972694822,0.7757596326991916,0.7759258152089186,0.805755415931344,566178.2511439073,1.038443882311602,566178.2511439271,3.4954724365681573e-12
PINN Baseline,1,149,True,optimal,0.00016618250972694822,0.7098763650283217,0.7100425475380487,0.7556313062086701,558966.9581976831,1.0642056716582586,558966.9581976788,-7.705941906629217e-13
PINN Baseline,2,140,True,optimal,7.987674325704575e-05,0.7256860425695777,0.7257659193128347,0.8481392478570342,561208.9878609332,1.1686126687514677,561208.9878609657,5.787483004061097e-12
PINN Baseline,2,141,True,optimal,7.987674325704575e-05,0.7520727403461933,0.7521526170894504,0.849659588187933,556357.3691321802,1.1296372157499075,556357.3691321801,-2.0924558258035166e-14
PINN Baseline,2,142,True,optimal,7.987674325704575e-05,0.7822919050231576,0.7823717817664146,0.8870326392352581,584429.7717627817,1.1337738143271776,584429.7717627843,4.581478445123277e-13
PINN Baseline,2,143,True,optimal,7.987674325704575e-05,0.7166258571669459,0.716705733910203,0.846992390230298,572077.2495384555,1.1817854248343698,572077.2495384406,-2.604746335546418e-12
PINN Baseline,2,144,True,optimal,7.987674325704575e-05,0.7988611059263349,0.7989409826695919,0.8208941956982017,568860.6593086704,1.0274778907388815,568860.6593086855,2.6399393717831134e-12
PINN Baseline,2,145,True,optimal,7.987674325704575e-05,0.874971111305058,0.875050988048315,0.8756502335891128,558369.5040738987,1.000684812141215,558369.5040738792,-3.481808838636915e-12
PINN Baseline,2,147,True,optimal,7.987674325704575e-05,0.8178134402260184,0.8178933169692755,0.8125165877863765,572162.6146163091,0.9934261240783546,572162.6146163095,8.138617858141792e-14
PINN Baseline,2,148,True,optimal,7.987674325704575e-05,0.8311471482738853,0.8312270250171423,0.805755415931344,566178.2511439073,0.9693566157990677,566178.2511439312,4.215128526449837e-12
PINN Baseline,2,149,True,optimal,7.987674325704575e-05,0.7764722751453519,0.7765521518886089,0.7556313062086701,558966.9581976831,0.9730593165841362,558966.9581976729,-1.8327645615766788e-12
PINN Baseline,3,140,True,optimal,8.833284179369609e-05,0.7932727765291929,0.7933611093709866,0.8481392478570342,561208.9878609332,1.069045656308359,561208.9878609921,1.049629534069862e-11
PINN Baseline,3,141,True,optimal,8.833284179369609e-05,0.8576870253309608,0.8577753581727544,0.849659588187933,556357.3691321802,0.9905385834327186,556357.3691321885,1.4856436363204968e-12
PINN Baseline,3,142,True,optimal,8.833284179369609e-05,0.8937660558149219,0.8938543886567155,0.8870326392352581,584429.7717627817,0.9923681647614785,584429.7717627698,-2.031786093054671e-12
PINN Baseline,3,143,True,optimal,8.833284179369609e-05,0.8479946423321962,0.8480829751739899,0.846992390230298,572077.2495384555,0.9987140586763128,572077.2495384737,3.1745345964471967e-12
PINN Baseline,3,144,True,optimal,8.833284179369609e-05,0.8250005291774869,0.8250888620192806,0.8208941956982017,568860.6593086704,0.9949161035687561,568860.6593086845,2.4762222014399746e-12
PINN Baseline,3,145,True,optimal,8.833284179369609e-05,0.8359014904126525,0.8359898232544462,0.8756502335891128,558369.5040738987,1.0474412597276264,558369.5040738813,-3.106524053634134e-12
PINN Baseline,3,147,True,optimal,8.833284179369609e-05,0.7731177331879735,0.7732060660297672,0.8125165877863765,572162.6146163091,1.0508409381194586,572162.6146163222,2.299159544925056e-12
PINN Baseline,3,148,True,optimal,8.833284179369609e-05,0.810552372597158,0.8106407054389516,0.805755415931344,566178.2511439073,0.9939735452774207,566178.2511439277,3.598280449408397e-12
PINN Baseline,3,149,True,optimal,8.833284179369609e-05,0.7370044337585568,0.7370927666003505,0.7556313062086701,558966.9581976831,1.02515089069972,558966.9581976788,-7.705941906629217e-13
PINN Baseline,4,140,True,optimal,9.49916947219107e-05,0.7579014031216502,0.7579963948163722,0.8481392478570342,561208.9878609332,1.1189225353274925,561208.9878609718,6.8868973381658935e-12
PINN Baseline,4,141,True,optimal,9.49916947219107e-05,0.7655201833695173,0.7656151750642393,0.849659588187933,556357.3691321802,1.1097737033708115,556357.3691321957,2.782966248318677e-12
PINN Baseline,4,142,True,optimal,9.49916947219107e-05,0.7791875638067722,0.7792825555014942,0.8870326392352581,584429.7717627817,1.1382683122740034,584429.7717627597,-3.764780113601302e-12
PINN Baseline,4,143,True,optimal,9.49916947219107e-05,0.7520213229581714,0.7521163146528933,0.846992390230298,572077.2495384555,1.1261454827252226,572077.2495384671,2.034958074645639e-12
PINN Baseline,4,144,True,optimal,9.49916947219107e-05,0.6550872679799795,0.6551822596747015,0.8208941956982017,568860.6593086704,1.2529249435199548,568860.6593086722,3.069696943933853e-13
PINN Baseline,4,145,True,optimal,9.49916947219107e-05,0.6854085298255086,0.6855035215202305,0.8756502335891128,558369.5040738987,1.2773825459673742,558369.504073892,-1.188401819175474e-12
PINN Baseline,4,147,True,optimal,9.49916947219107e-05,0.6509862104430795,0.6510812021378014,0.8125165877863765,572162.6146163091,1.247949695243094,572162.6146163078,-2.2381199109889926e-13
PINN Baseline,4,148,True,optimal,9.49916947219107e-05,0.7051009610295296,0.7051959527242515,0.805755415931344,566178.2511439073,1.1425979017869006,566178.2511439127,9.458337181302072e-13
PINN Baseline,4,149,True,optimal,9.49916947219107e-05,0.8028362207114697,0.8029312124061916,0.7556313062086701,558966.9581976831,0.9410909608859581,558966.958197677,-1.0829972409316738e-12
