Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
0,optimal,True,0.831923927878961,567561.9352651576
1,optimal,True,0.6161191479768604,565575.7274304413
2,optimal,True,0.618657347979024,573661.5757789199
3,optimal,True,0.5874622489791363,564083.0044061894
4,optimal,True,0.5946167381480336,567358.7692752682
5,optimal,True,0.5889409489464015,563657.7435673319
6,optimal,True,0.5777072680648416,562548.7180322859
7,optimal,True,0.5698553880210966,562322.854933904
8,optimal,True,0.6181321991607547,574072.7211224085
9,optimal,True,0.5728822178207338,562747.6041848857
