,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,8.759622772534687e-05,5.159315419351592e-06,0.5275089506059885,0.015058733704858319,0.5275965468337138,0.015058582269960583,0.5100930498964671,0.0,0.968643137439725,0.026441519710853525,1.573777338182773e-11,2.282648201050164e-11
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.366957884695796e-05,1.265906852116129e-05,0.5096734985864411,0.005958052633455291,0.509767168165288,0.005963710934306122,0.5100930498964671,0.0,1.0009175790648919,0.011792255502356852,3.785676117696356e-11,1.1812179478931238e-11
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.0001997460662904713,2.472711937423455e-05,0.5155328492633998,0.005952483765139915,0.5157325953296903,0.005946624861353502,0.5100930498964671,0.0,0.989347764239459,0.011389967674989867,2.8498439008365377e-11,2.073840309966912e-11
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.789826451904243e-05,3.5085695295533924e-05,0.5234693741995013,0.014359267438187816,0.5235672724640204,0.01433789350780201,0.5100930498964671,0.0,0.9754449375865646,0.026034006313057956,8.057177100679462e-12,1.7248172919015225e-11
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00019510475815170343,2.4394788931379593e-05,0.540519236214459,0.026645196986250317,0.5407143409726107,0.026624861729160884,0.5100930498964671,0.0,0.9465544796164999,0.044762522248831114,9.210983074587672e-12,2.543893533581623e-11
