Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,8.997354759938187e-05,0.6425352458479918,0.6426252193955911,0.6388892423775461,0.9770929169388141,-5.561780602833189e-13
DC3,2,9,1.0,8.886356631086933e-05,0.6914331393523349,0.6915220029186457,0.6388892423775461,0.9436648965670218,-6.881816658535581e-12
DC3,3,9,1.0,8.835131302475929e-05,0.6394869293241451,0.6395752806371698,0.6388892423775461,0.997234741463181,1.3153044657687013e-13
DC3,4,9,1.0,8.86846747663286e-05,0.6656949072558846,0.665783591930651,0.6388892423775461,0.9732498068607077,1.4886187235921555e-10
DC3,5,9,1.0,8.976909642418225e-05,0.6253968619017137,0.625486630998138,0.6388892423775461,1.0223959945732797,4.62987893005258e-12
FSNet,1,9,1.0,8.733922408686744e-05,0.6533285137783322,0.6534158530024191,0.6388892423775461,1.0109942100091918,-8.836027347272866e-12
FSNet,2,9,1.0,9.972477952639262e-05,0.6330847592455231,0.6331844840250496,0.6388892423775461,1.0106070267281095,-2.2840588141930125e-12
FSNet,3,9,1.0,8.691022069089943e-05,0.6000187936394165,0.6001057038601074,0.6388892423775461,1.0358766946967986,1.4102636207114592e-10
FSNet,4,9,1.0,8.948131774862607e-05,1.0011998793213732,1.0012893606391218,0.6388892423775461,0.894414285995118,9.705162385119372e-13
FSNet,5,9,1.0,0.00013715367660754256,0.6290619083576732,0.6291990620342808,0.6388892423775461,1.0180471077747697,1.03139119326174e-12
KKT,1,9,1.0,0.0002609895697484414,0.6276255301199853,0.6278865196897337,0.6388892423775461,1.003067798257808,-5.711676911759698e-12
KKT,2,9,1.0,0.00016115155691901842,0.6558360034703381,0.6559971550272571,0.6388892423775461,1.0102400115837176,-1.3191599429896847e-12
KKT,3,9,1.0,0.00022675831698709063,0.6615772970641652,0.6618040553811524,0.6388892423775461,0.9673135156493947,-7.025015170087308e-13
KKT,4,9,1.0,0.00017668379263745414,0.6217292426671419,0.6219059264597794,0.6388892423775461,1.0101147325775308,9.021767600889541e-13
KKT,5,9,1.0,0.00016690713043014208,0.6627901946970572,0.6629571018274873,0.6388892423775461,0.9811993734651894,-8.143722033979313e-12
PINN Baseline,1,9,1.0,0.00015921156025595136,0.6289176812085012,0.6290768927687572,0.6388892423775461,1.0195482604748,-3.777601297488118e-12
PINN Baseline,2,9,1.0,8.512689318093989e-05,0.6048695667802045,0.6049546936733855,0.6388892423775461,1.0310726578335423,-4.996975101729614e-12
PINN Baseline,3,9,1.0,8.440910217662652e-05,0.648109850861753,0.6481942599639297,0.6388892423775461,1.0041259308776909,-2.0545857365527053e-12
PINN Baseline,4,9,1.0,8.225898879269759e-05,0.6208701390100436,0.6209523979988363,0.6388892423775461,1.0280332924130546,6.690591307562464e-12
PINN Baseline,5,9,1.0,8.262243742744128e-05,0.6526829273336463,0.6527655497710738,0.6388892423775461,0.9790083154935425,-6.421389587064654e-12
Rahul's Model,1,9,1.0,0.00024277067536281215,0.6520770475682285,0.6523198182435913,0.6388892423775461,0.9607422565758651,-8.398176487156075e-12
Rahul's Model,2,9,1.0,0.0001661660046213203,0.6396043901073022,0.6397705561119236,0.6388892423775461,0.9840815174095828,-5.71998769597534e-12
Rahul's Model,3,9,1.0,0.00017161600084768402,0.6311076764379524,0.6312792924388001,0.6388892423775461,0.9985576601403141,-1.8762405173236565e-12
Rahul's Model,4,9,1.0,0.00016926932666036818,0.6171641096524481,0.6173333789791084,0.6388892423775461,1.0243285716495574,-2.5048820975687806e-12
Rahul's Model,5,9,1.0,0.00022883609765105776,0.6248759931574265,0.6251048292550776,0.6388892423775461,1.00986103234199,-7.007359177161408e-12
