Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,10,1.0,0.00010254858061671257,0.8527695130556822,0.8528720616362989,1.2894997362047433,1.555038911180336,-6.070096329522616e-10
DC3,2,10,1.0,9.953752160072327e-05,0.9243527021259069,0.9244522396475077,1.2894997362047433,1.384051687412503,-6.038338946589105e-10
DC3,3,10,1.0,0.00010347058996558189,0.8842228003777564,0.884326270967722,1.2894997362047433,1.4509827728270097,-3.3788713949492107e-12
DC3,4,10,1.0,9.811762720346451e-05,0.7944339754991233,0.7945320931263268,1.2894997362047433,1.6058624075755499,-2.83826430243718e-12
DC3,5,10,1.0,8.706049993634224e-05,0.8421282268129289,0.8422152873128652,1.2894997362047433,1.5130078708228465,-6.048778398012279e-10
FSNet,1,10,1.0,0.00010060854256153107,0.8960279248654842,0.8961285334080458,1.2894997362047433,1.4563827968171075,-6.038247814390989e-10
FSNet,2,10,1.0,0.0001040787436068058,0.8324489802122116,0.8325530589558184,1.2894997362047433,1.5275804713728778,-6.045820749406502e-10
FSNet,3,10,1.0,9.180158376693725e-05,0.8862750506028533,0.8863668521866203,1.2894997362047433,1.4577220013198828,-6.028114992777403e-10
FSNet,4,10,1.0,0.00010652076452970505,0.9237465849146247,0.9238531056791544,1.2894997362047433,1.3743395912302574,1.4411035350016294e-12
FSNet,5,10,1.0,9.69456508755684e-05,1.2809518795460462,1.2810488251969219,1.2894997362047433,1.0516382575056296,-6.037672376189739e-10
KKT,1,10,1.0,0.0002722117118537426,1.2957075812853873,1.295979792997241,1.2894997362047433,0.991601570231585,-1.5778007896238192e-12
KKT,2,10,1.0,0.00030189398676157,1.1214783526957035,1.1217802466824651,1.2894997362047433,1.1527351573859195,-3.904596758332813e-12
KKT,3,10,1.0,0.00027315979823470113,0.9610323742963374,0.9613055340945721,1.2894997362047433,1.3408451122871354,-6.037672067856497e-10
KKT,4,10,1.0,0.00016049016267061234,0.7232695055194199,0.7234299956820905,1.2894997362047433,1.762142792290295,-6.018236079731056e-10
KKT,5,10,1.0,0.000151055958122015,0.8380782084539533,0.8382292644120752,1.2894997362047433,1.5501124106260942,-6.028268843157342e-10
PINN Baseline,1,10,1.0,0.0002054360695183277,0.9389539296738804,0.9391593657433986,1.2894997362047433,1.3615084302112614,-6.083154250009486e-10
PINN Baseline,2,10,1.0,0.00010232347995042801,0.9068362203426659,0.9069385438226163,1.2894997362047433,1.4095700627370449,-6.059700058227147e-10
PINN Baseline,3,10,1.0,9.779054671525955e-05,0.7747540448792278,0.7748518354259432,1.2894997362047433,1.6417937828174303,-6.041601724977743e-10
PINN Baseline,4,10,1.0,0.00010451851412653922,0.8465772220864892,0.8466817406006157,1.2894997362047433,1.544897460716101,-6.080959665897598e-10
PINN Baseline,5,10,1.0,0.00010364465415477753,0.872327596321702,0.8724312409758568,1.2894997362047433,1.464554041919124,-6.069965268897723e-10
Rahul's Model,1,10,1.0,0.00018637916073203087,0.8204157183878124,0.8206020975485444,1.2894997362047433,1.5576095119313929,-1.8019745050565858e-12
Rahul's Model,2,10,1.0,0.00017650611698627472,0.7584597879089415,0.7586362940259278,1.2894997362047433,1.7079447389164666,-4.2242869937007885e-12
Rahul's Model,3,10,1.0,0.0001569032669067383,0.7603531874716282,0.7605100907385349,1.2894997362047433,1.6872699503617128,-6.036621767042358e-10
Rahul's Model,4,10,1.0,0.00019798967987298964,0.7745384608395398,0.7747364505194128,1.2894997362047433,1.6523275125817591,1.1130840136250151e-12
Rahul's Model,5,10,1.0,0.00015574013814330102,0.7789583129808306,0.779114053118974,1.2894997362047433,1.6596295015116727,-1.4915320895738922e-12
