,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.801224288013247e-05,7.409231709227491e-06,0.9658159430035287,0.023098725930607668,0.9659139552464089,0.023105305668151225,0.6605806956326382,0.0,0.6822415345140548,0.015497446912496588,-6.141488586431259e-13,3.422619747062435e-11
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00010289492396016917,1.2341188775237385e-05,0.9487280821893365,0.036376160318362646,0.9488309771132967,0.036370244464145836,0.6605806956326382,0.0,0.6957014913597457,0.029324724774475376,1.9204952756801622e-11,2.9071993534776143e-11
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00020987760379082625,3.4217312857428435e-05,0.8528692296136999,0.033650529420255225,0.8530791072174907,0.03366208846725633,0.6605806956326382,0.0,0.7739611692295376,0.03276816994202231,1.0115998547283855e-12,3.139202999815079e-11
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.0001192542879531781,3.422616330851541e-05,0.9370381460007694,0.2176127517601843,0.9371574002887225,0.2175922243409032,0.6605806956326382,0.0,0.7663831298310422,0.0933869703749274,-1.88514217319228e-11,1.991012892717984e-11
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00022361413058307437,6.872796622542699e-05,0.9141886728557035,0.20712291551631737,0.9144122869862864,0.20717792347389508,0.6605806956326382,0.0,0.7888010454429323,0.08145415196936343,5.035615120199567e-12,2.7280828512176488e-11
