Job ID: 8625
Executing: ACOPF_pinn_rahul.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for Rahul KKT PINN...
Epoch    0 | Val Loss: 152.6591 | Val Cost: 1996.85 | Val Max P-Miss: 0.8140 | Val Max Q-Miss: 0.3579 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 16.2423 | Val Cost: 2402.84 | Val Max P-Miss: 0.2874 | Val Max Q-Miss: 0.1535 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 43.6986 | Val Cost: 2521.84 | Val Max P-Miss: 0.4464 | Val Max Q-Miss: 0.1325 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 181.4315 | Val Cost: 3524.33 | Val Max P-Miss: 0.4310 | Val Max Q-Miss: 0.5496 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  400 | Val Loss: 50.5785 | Val Cost: 2696.03 | Val Max P-Miss: 0.4737 | Val Max Q-Miss: 0.2177 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 114.6023 | Val Cost: 3269.26 | Val Max P-Miss: 0.5684 | Val Max Q-Miss: 0.4526 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  600 | Val Loss: 226.6828 | Val Cost: 3461.24 | Val Max P-Miss: 0.6893 | Val Max Q-Miss: 0.3396 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  700 | Val Loss: 177.4142 | Val Cost: 3516.31 | Val Max P-Miss: 0.6364 | Val Max Q-Miss: 0.6586 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  800 | Val Loss: 167.5632 | Val Cost: 2825.19 | Val Max P-Miss: 0.8235 | Val Max Q-Miss: 0.5628 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  900 | Val Loss: 117.0333 | Val Cost: 3225.73 | Val Max P-Miss: 0.6252 | Val Max Q-Miss: 0.3204 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1000 | Val Loss: 181.3861 | Val Cost: 3010.28 | Val Max P-Miss: 0.7430 | Val Max Q-Miss: 0.6280 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1100 | Val Loss: 129.6091 | Val Cost: 3177.29 | Val Max P-Miss: 0.7259 | Val Max Q-Miss: 0.2895 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1200 | Val Loss: 169.3785 | Val Cost: 3064.52 | Val Max P-Miss: 0.8051 | Val Max Q-Miss: 0.3311 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1300 | Val Loss: 213.6541 | Val Cost: 2987.47 | Val Max P-Miss: 0.8027 | Val Max Q-Miss: 0.5067 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1400 | Val Loss: 183.2415 | Val Cost: 3233.33 | Val Max P-Miss: 0.6843 | Val Max Q-Miss: 0.6050 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1500 | Val Loss: 61.8116 | Val Cost: 2809.03 | Val Max P-Miss: 0.6022 | Val Max Q-Miss: 0.2579 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1600 | Val Loss: 92.7912 | Val Cost: 3056.77 | Val Max P-Miss: 0.3787 | Val Max Q-Miss: 0.3912 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1700 | Val Loss: 67.2892 | Val Cost: 2660.36 | Val Max P-Miss: 0.6759 | Val Max Q-Miss: 0.3026 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
