Job: acopf_ISS
Executing: ACOPF_FSNet_multi.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for FSNet...
Epoch    0 | Val Loss: 1331.6097 | Val Cost: 1329.65 | Val Max P-Miss: 1.0397 | Val Max Q-Miss: 0.4276 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 1.0025 | Val Cost:    0.00 | Val Max P-Miss: 0.5269 | Val Max Q-Miss: 0.2325 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 0.5459 | Val Cost:    0.00 | Val Max P-Miss: 0.3924 | Val Max Q-Miss: 0.1297 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 0.4962 | Val Cost:    0.00 | Val Max P-Miss: 0.4176 | Val Max Q-Miss: 0.1116 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 0.4797 | Val Cost:    0.00 | Val Max P-Miss: 0.4041 | Val Max Q-Miss: 0.1098 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 0.4588 | Val Cost:    0.00 | Val Max P-Miss: 0.3825 | Val Max Q-Miss: 0.1047 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   60 | Val Loss: 0.4432 | Val Cost:    0.00 | Val Max P-Miss: 0.3643 | Val Max Q-Miss: 0.1005 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   70 | Val Loss: 0.4571 | Val Cost:    0.00 | Val Max P-Miss: 0.3860 | Val Max Q-Miss: 0.1051 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   80 | Val Loss: 0.5165 | Val Cost:    0.00 | Val Max P-Miss: 0.4515 | Val Max Q-Miss: 0.0991 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   90 | Val Loss: 0.4551 | Val Cost:    0.00 | Val Max P-Miss: 0.4178 | Val Max Q-Miss: 0.1135 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 0.4328 | Val Cost:    0.00 | Val Max P-Miss: 0.4387 | Val Max Q-Miss: 0.1204 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
