Job: acopf_ISS
Executing: ACOPF_DC3_multi.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
Executing strictly on GPU: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for DC3...
Epoch    0 | Val Loss: 1525.5575 | Val Cost: 1523.41 | Val Max P-Miss: 1.0413 | Val Max Q-Miss: 0.5583 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 0.9825 | Val Cost:    0.00 | Val Max P-Miss: 0.3485 | Val Max Q-Miss: 0.2162 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 0.6400 | Val Cost:    0.00 | Val Max P-Miss: 0.5194 | Val Max Q-Miss: 0.1195 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 0.5277 | Val Cost:    0.00 | Val Max P-Miss: 0.5631 | Val Max Q-Miss: 0.1516 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 0.4708 | Val Cost:    0.00 | Val Max P-Miss: 0.5011 | Val Max Q-Miss: 0.1309 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 0.4790 | Val Cost:    0.00 | Val Max P-Miss: 0.4982 | Val Max Q-Miss: 0.1283 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   60 | Val Loss: 0.4804 | Val Cost:    0.00 | Val Max P-Miss: 0.5014 | Val Max Q-Miss: 0.1318 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   70 | Val Loss: 0.4603 | Val Cost:    0.00 | Val Max P-Miss: 0.4601 | Val Max Q-Miss: 0.1242 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   80 | Val Loss: 0.4707 | Val Cost:    0.00 | Val Max P-Miss: 0.4099 | Val Max Q-Miss: 0.1259 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   90 | Val Loss: 0.4697 | Val Cost:    0.00 | Val Max P-Miss: 0.4284 | Val Max Q-Miss: 0.1043 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 0.4710 | Val Cost:    0.00 | Val Max P-Miss: 0.4107 | Val Max Q-Miss: 0.0959 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  110 | Val Loss: 0.4638 | Val Cost:    0.00 | Val Max P-Miss: 0.4110 | Val Max Q-Miss: 0.0933 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  120 | Val Loss: 0.4386 | Val Cost:    0.00 | Val Max P-Miss: 0.3864 | Val Max Q-Miss: 0.0893 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  130 | Val Loss: 0.4530 | Val Cost:    0.00 | Val Max P-Miss: 0.3803 | Val Max Q-Miss: 0.1384 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  140 | Val Loss: 0.4415 | Val Cost:    0.00 | Val Max P-Miss: 0.4495 | Val Max Q-Miss: 0.1201 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  150 | Val Loss: 0.5083 | Val Cost:    0.00 | Val Max P-Miss: 0.5419 | Val Max Q-Miss: 0.1309 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 0.4539 | Val Cost:    0.00 | Val Max P-Miss: 0.4613 | Val Max Q-Miss: 0.1134 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 0.4167 | Val Cost:    0.00 | Val Max P-Miss: 0.3857 | Val Max Q-Miss: 0.0980 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  180 | Val Loss: 0.4625 | Val Cost:    0.00 | Val Max P-Miss: 0.4771 | Val Max Q-Miss: 0.1159 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
