Job ID: 8648
Executing: ACOPF_pinn_rahul.py --case_name pglib_opf_case57_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for Rahul KKT PINN...
Epoch    0 | Val Loss: 223.9872 | Val Cost: 29582.62 | Val Max P-Miss: 0.9284 | Val Max Q-Miss: 1.3561 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 55.8142 | Val Cost: 40948.72 | Val Max P-Miss: 0.8930 | Val Max Q-Miss: 0.3833 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 351.0947 | Val Cost: 36894.44 | Val Max P-Miss: 2.1687 | Val Max Q-Miss: 0.8520 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 876.3778 | Val Cost: 26758.10 | Val Max P-Miss: 0.8213 | Val Max Q-Miss: 0.6252 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  400 | Val Loss: 836.9317 | Val Cost: 26810.11 | Val Max P-Miss: 2.0874 | Val Max Q-Miss: 1.6331 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 906.0372 | Val Cost: 26578.90 | Val Max P-Miss: 1.1051 | Val Max Q-Miss: 1.6714 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  600 | Val Loss: 1034.6548 | Val Cost: 28938.60 | Val Max P-Miss: 2.1091 | Val Max Q-Miss: 1.9467 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  700 | Val Loss: 935.7852 | Val Cost: 29044.94 | Val Max P-Miss: 2.1073 | Val Max Q-Miss: 1.9463 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  800 | Val Loss: 1063.3722 | Val Cost: 26951.37 | Val Max P-Miss: 2.1462 | Val Max Q-Miss: 1.9196 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  900 | Val Loss: 973.2679 | Val Cost: 26932.83 | Val Max P-Miss: 2.1278 | Val Max Q-Miss: 1.9300 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1000 | Val Loss: 989.7082 | Val Cost: 26912.59 | Val Max P-Miss: 2.1213 | Val Max Q-Miss: 1.9324 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
