Job: acopf_ISS
Executing: ACOPF_pinn_baseline.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops...
Epoch    0 | Val Loss: 132.5729 | Val Cost: 1729.77 | Val Max P-Miss: 0.8035 | Max Q-Miss: 0.6657 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 20.2406 | Val Cost: 1764.74 | Val Max P-Miss: 0.2713 | Max Q-Miss: 0.2476 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 12.7572 | Val Cost: 2218.68 | Val Max P-Miss: 0.2393 | Max Q-Miss: 0.1735 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 9.8328 | Val Cost: 2476.91 | Val Max P-Miss: 0.2024 | Max Q-Miss: 0.1653 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 32.9514 | Val Cost: 2598.84 | Val Max P-Miss: 0.3658 | Max Q-Miss: 0.2587 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   50 | Val Loss: 10.8647 | Val Cost: 2373.47 | Val Max P-Miss: 0.1984 | Max Q-Miss: 0.1465 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   60 | Val Loss: 7.6151 | Val Cost: 2678.64 | Val Max P-Miss: 0.1606 | Max Q-Miss: 0.1454 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   70 | Val Loss: 14.3062 | Val Cost: 2496.89 | Val Max P-Miss: 0.2356 | Max Q-Miss: 0.1780 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   80 | Val Loss: 7.0501 | Val Cost: 2720.42 | Val Max P-Miss: 0.1791 | Max Q-Miss: 0.1048 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   90 | Val Loss: 8.5708 | Val Cost: 2761.70 | Val Max P-Miss: 0.1650 | Max Q-Miss: 0.1684 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 6.1682 | Val Cost: 2794.58 | Val Max P-Miss: 0.1661 | Max Q-Miss: 0.1114 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  110 | Val Loss: 6.8458 | Val Cost: 2821.78 | Val Max P-Miss: 0.1765 | Max Q-Miss: 0.1236 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  120 | Val Loss: 6.2732 | Val Cost: 2840.46 | Val Max P-Miss: 0.1681 | Max Q-Miss: 0.1170 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  130 | Val Loss: 5.6204 | Val Cost: 2846.02 | Val Max P-Miss: 0.1769 | Max Q-Miss: 0.0880 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  140 | Val Loss: 4.7160 | Val Cost: 2860.27 | Val Max P-Miss: 0.1500 | Max Q-Miss: 0.0793 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  150 | Val Loss: 7.0038 | Val Cost: 2628.36 | Val Max P-Miss: 0.1319 | Max Q-Miss: 0.1250 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 6.3381 | Val Cost: 2721.47 | Val Max P-Miss: 0.1282 | Max Q-Miss: 0.1572 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 4.6586 | Val Cost: 2904.28 | Val Max P-Miss: 0.1191 | Max Q-Miss: 0.1089 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  180 | Val Loss: 4.0429 | Val Cost: 2959.81 | Val Max P-Miss: 0.1078 | Max Q-Miss: 0.1080 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
