Job: acopf_ISS
Executing: ACOPF_FSNet_multi.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for FSNet...
Epoch    0 | Val Loss: 1557.8960 | Val Cost: 1556.03 | Val Max P-Miss: 0.9588 | Val Max Q-Miss: 0.3973 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 0.6535 | Val Cost:    0.00 | Val Max P-Miss: 0.5129 | Val Max Q-Miss: 0.1610 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 0.5713 | Val Cost:    0.00 | Val Max P-Miss: 0.4972 | Val Max Q-Miss: 0.1591 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 0.4648 | Val Cost:    0.00 | Val Max P-Miss: 0.4122 | Val Max Q-Miss: 0.1228 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 0.4309 | Val Cost:    0.00 | Val Max P-Miss: 0.3984 | Val Max Q-Miss: 0.0997 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 0.4282 | Val Cost:    0.00 | Val Max P-Miss: 0.4019 | Val Max Q-Miss: 0.1006 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   60 | Val Loss: 2.1889 | Val Cost:    0.00 | Val Max P-Miss: 0.7955 | Val Max Q-Miss: 0.5395 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   70 | Val Loss: 0.5221 | Val Cost:   -0.00 | Val Max P-Miss: 0.4570 | Val Max Q-Miss: 0.1246 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   80 | Val Loss: 0.4701 | Val Cost:    0.00 | Val Max P-Miss: 0.4430 | Val Max Q-Miss: 0.0976 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   90 | Val Loss: 0.4234 | Val Cost:    0.00 | Val Max P-Miss: 0.4071 | Val Max Q-Miss: 0.1025 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 0.3947 | Val Cost:    0.00 | Val Max P-Miss: 0.3609 | Val Max Q-Miss: 0.0867 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  110 | Val Loss: 0.4028 | Val Cost:    0.00 | Val Max P-Miss: 0.3803 | Val Max Q-Miss: 0.0929 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  120 | Val Loss: 0.3941 | Val Cost:    0.00 | Val Max P-Miss: 0.3589 | Val Max Q-Miss: 0.0863 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  130 | Val Loss: 0.3977 | Val Cost:    0.00 | Val Max P-Miss: 0.3671 | Val Max Q-Miss: 0.0883 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  140 | Val Loss: 0.3828 | Val Cost:    0.00 | Val Max P-Miss: 0.3377 | Val Max Q-Miss: 0.0748 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  150 | Val Loss: 0.3903 | Val Cost:    0.00 | Val Max P-Miss: 0.3530 | Val Max Q-Miss: 0.0826 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 0.3895 | Val Cost:    0.00 | Val Max P-Miss: 0.3539 | Val Max Q-Miss: 0.0785 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 0.3871 | Val Cost:    0.00 | Val Max P-Miss: 0.3505 | Val Max Q-Miss: 0.0727 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  180 | Val Loss: 0.3735 | Val Cost:    0.00 | Val Max P-Miss: 0.3211 | Val Max Q-Miss: 0.0603 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  190 | Val Loss: 0.3827 | Val Cost:    0.00 | Val Max P-Miss: 0.3396 | Val Max Q-Miss: 0.0677 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  200 | Val Loss: 0.3862 | Val Cost:    0.00 | Val Max P-Miss: 0.3492 | Val Max Q-Miss: 0.0697 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  210 | Val Loss: 0.3981 | Val Cost:    0.00 | Val Max P-Miss: 0.3992 | Val Max Q-Miss: 0.0648 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  220 | Val Loss: 0.4024 | Val Cost:    0.00 | Val Max P-Miss: 0.3444 | Val Max Q-Miss: 0.0753 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  230 | Val Loss: 0.3903 | Val Cost:    0.00 | Val Max P-Miss: 0.3380 | Val Max Q-Miss: 0.0697 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  240 | Val Loss: 0.3922 | Val Cost:    0.00 | Val Max P-Miss: 0.3413 | Val Max Q-Miss: 0.0703 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  250 | Val Loss: 0.4037 | Val Cost:    0.00 | Val Max P-Miss: 0.4132 | Val Max Q-Miss: 0.0584 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  260 | Val Loss: 0.3815 | Val Cost:    0.00 | Val Max P-Miss: 0.3772 | Val Max Q-Miss: 0.0588 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  270 | Val Loss: 0.3937 | Val Cost:    0.00 | Val Max P-Miss: 0.4053 | Val Max Q-Miss: 0.0737 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  280 | Val Loss: 0.3988 | Val Cost:    0.00 | Val Max P-Miss: 0.4215 | Val Max Q-Miss: 0.0756 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  290 | Val Loss: 0.3816 | Val Cost:    0.00 | Val Max P-Miss: 0.3777 | Val Max Q-Miss: 0.0641 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 0.3876 | Val Cost:    0.00 | Val Max P-Miss: 0.3919 | Val Max Q-Miss: 0.0677 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  310 | Val Loss: 0.3814 | Val Cost:    0.00 | Val Max P-Miss: 0.3756 | Val Max Q-Miss: 0.0622 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  320 | Val Loss: 0.3844 | Val Cost:    0.00 | Val Max P-Miss: 0.3807 | Val Max Q-Miss: 0.0647 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  330 | Val Loss: 0.4380 | Val Cost:    0.00 | Val Max P-Miss: 0.3652 | Val Max Q-Miss: 0.1293 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  340 | Val Loss: 0.3740 | Val Cost:    0.00 | Val Max P-Miss: 0.3392 | Val Max Q-Miss: 0.0581 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  350 | Val Loss: 0.3954 | Val Cost:    0.00 | Val Max P-Miss: 0.3744 | Val Max Q-Miss: 0.0594 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  360 | Val Loss: 0.3882 | Val Cost:    0.00 | Val Max P-Miss: 0.3378 | Val Max Q-Miss: 0.0588 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  370 | Val Loss: 0.4031 | Val Cost:    0.00 | Val Max P-Miss: 0.3574 | Val Max Q-Miss: 0.0652 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  380 | Val Loss: 0.3827 | Val Cost:    0.00 | Val Max P-Miss: 0.3092 | Val Max Q-Miss: 0.0609 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  390 | Val Loss: 0.3772 | Val Cost:    0.00 | Val Max P-Miss: 0.3037 | Val Max Q-Miss: 0.0583 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  400 | Val Loss: 0.3719 | Val Cost:    0.00 | Val Max P-Miss: 0.3037 | Val Max Q-Miss: 0.0659 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  410 | Val Loss: 0.4209 | Val Cost:    0.00 | Val Max P-Miss: 0.4488 | Val Max Q-Miss: 0.0676 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  420 | Val Loss: 0.3838 | Val Cost:    0.00 | Val Max P-Miss: 0.3516 | Val Max Q-Miss: 0.0988 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  430 | Val Loss: 0.4167 | Val Cost:    0.00 | Val Max P-Miss: 0.3333 | Val Max Q-Miss: 0.0470 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  440 | Val Loss: 0.3622 | Val Cost:    0.00 | Val Max P-Miss: 0.3006 | Val Max Q-Miss: 0.0491 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  450 | Val Loss: 0.3678 | Val Cost:    0.00 | Val Max P-Miss: 0.3373 | Val Max Q-Miss: 0.0425 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  460 | Val Loss: 0.3718 | Val Cost:    0.00 | Val Max P-Miss: 0.3506 | Val Max Q-Miss: 0.0470 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  470 | Val Loss: 0.3745 | Val Cost:    0.00 | Val Max P-Miss: 0.3579 | Val Max Q-Miss: 0.0489 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  480 | Val Loss: 0.3750 | Val Cost:    0.00 | Val Max P-Miss: 0.3565 | Val Max Q-Miss: 0.0497 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  490 | Val Loss: 0.3682 | Val Cost:    0.00 | Val Max P-Miss: 0.3334 | Val Max Q-Miss: 0.0433 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 0.3689 | Val Cost:    0.00 | Val Max P-Miss: 0.3342 | Val Max Q-Miss: 0.0430 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  510 | Val Loss: 0.3658 | Val Cost:    0.00 | Val Max P-Miss: 0.3259 | Val Max Q-Miss: 0.0396 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  520 | Val Loss: 0.3676 | Val Cost:    0.00 | Val Max P-Miss: 0.3320 | Val Max Q-Miss: 0.0422 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  530 | Val Loss: 0.3664 | Val Cost:    0.00 | Val Max P-Miss: 0.3259 | Val Max Q-Miss: 0.0413 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
