Job ID: 8645
Executing: ACOPF_pinn_rahul.py --case_name pglib_opf_case57_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for Rahul KKT PINN...
Epoch    0 | Val Loss: 256.2677 | Val Cost: 30396.37 | Val Max P-Miss: 1.4065 | Val Max Q-Miss: 1.4577 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 138.5941 | Val Cost: 41110.90 | Val Max P-Miss: 1.0238 | Val Max Q-Miss: 0.5530 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 394.1257 | Val Cost: 29069.27 | Val Max P-Miss: 2.5994 | Val Max Q-Miss: 0.6185 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 686.9070 | Val Cost: 28946.97 | Val Max P-Miss: 1.8818 | Val Max Q-Miss: 1.0262 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  400 | Val Loss: 918.9496 | Val Cost: 26771.67 | Val Max P-Miss: 1.2947 | Val Max Q-Miss: 0.7892 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 718.5149 | Val Cost: 26513.53 | Val Max P-Miss: 0.7548 | Val Max Q-Miss: 0.7765 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  600 | Val Loss: 817.8594 | Val Cost: 27119.67 | Val Max P-Miss: 1.0851 | Val Max Q-Miss: 0.8023 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  700 | Val Loss: 826.1505 | Val Cost: 27219.00 | Val Max P-Miss: 1.0623 | Val Max Q-Miss: 0.7768 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  800 | Val Loss: 1241.3313 | Val Cost: 28760.68 | Val Max P-Miss: 1.2800 | Val Max Q-Miss: 1.2254 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  900 | Val Loss: 843.4304 | Val Cost: 28812.98 | Val Max P-Miss: 1.1044 | Val Max Q-Miss: 1.2991 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1000 | Val Loss: 806.6992 | Val Cost: 26991.81 | Val Max P-Miss: 1.2456 | Val Max Q-Miss: 1.2918 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1100 | Val Loss: 969.7380 | Val Cost: 26957.48 | Val Max P-Miss: 1.5179 | Val Max Q-Miss: 1.3253 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1200 | Val Loss: 1068.0510 | Val Cost: 28030.62 | Val Max P-Miss: 1.9522 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1300 | Val Loss: 1086.7311 | Val Cost: 29353.37 | Val Max P-Miss: 1.9521 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1400 | Val Loss: 1083.3821 | Val Cost: 23456.45 | Val Max P-Miss: 1.6358 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1500 | Val Loss: 1020.3600 | Val Cost: 23456.48 | Val Max P-Miss: 1.6358 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1600 | Val Loss: 1502.8716 | Val Cost: 23456.59 | Val Max P-Miss: 1.6358 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1700 | Val Loss: 1025.4768 | Val Cost: 23456.49 | Val Max P-Miss: 1.7515 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1800 | Val Loss: 1021.3925 | Val Cost: 23470.37 | Val Max P-Miss: 1.7473 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1900 | Val Loss: 1018.1884 | Val Cost: 23456.43 | Val Max P-Miss: 1.7515 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2000 | Val Loss: 1030.6478 | Val Cost: 23456.43 | Val Max P-Miss: 1.7515 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2100 | Val Loss: 998.1729 | Val Cost: 23456.43 | Val Max P-Miss: 1.7515 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2200 | Val Loss: 1013.8342 | Val Cost: 23456.43 | Val Max P-Miss: 1.7502 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2300 | Val Loss: 1017.5754 | Val Cost: 23456.43 | Val Max P-Miss: 1.7515 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2400 | Val Loss: 1022.3343 | Val Cost: 23456.43 | Val Max P-Miss: 1.7515 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2500 | Val Loss: 1033.1356 | Val Cost: 23456.43 | Val Max P-Miss: 1.7515 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2600 | Val Loss: 1093.9965 | Val Cost: 23456.43 | Val Max P-Miss: 1.7515 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2700 | Val Loss: 1008.2943 | Val Cost: 23456.43 | Val Max P-Miss: 1.7515 | Val Max Q-Miss: 2.0029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
