Job: acopf_ISS
Executing: ACOPF_Hard_KKT.py --case_name pglib_opf_case57_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090

Beginning execution of parallelized training matrix loops for Hard KKT...
Epoch    0 | Val Loss: 197.8790 | Val Cost: 29383.52 | Val Max P-Miss: 1.2158 | Val Max Q-Miss: 1.4184 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 22.3710 | Val Cost: 31238.03 | Val Max P-Miss: 0.2983 | Val Max Q-Miss: 0.2164 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 18.6081 | Val Cost: 31047.53 | Val Max P-Miss: 0.1899 | Val Max Q-Miss: 0.1889 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  300 | Val Loss: 18.3727 | Val Cost: 30837.80 | Val Max P-Miss: 0.1572 | Val Max Q-Miss: 0.1324 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  400 | Val Loss: 18.0619 | Val Cost: 30966.84 | Val Max P-Miss: 0.1485 | Val Max Q-Miss: 0.1130 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  500 | Val Loss: 17.6309 | Val Cost: 30793.13 | Val Max P-Miss: 0.1148 | Val Max Q-Miss: 0.0848 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  600 | Val Loss: 17.6821 | Val Cost: 30739.54 | Val Max P-Miss: 0.1039 | Val Max Q-Miss: 0.0678 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  700 | Val Loss: 17.7153 | Val Cost: 30809.72 | Val Max P-Miss: 0.1030 | Val Max Q-Miss: 0.0673 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  800 | Val Loss: 17.8626 | Val Cost: 30796.11 | Val Max P-Miss: 0.1211 | Val Max Q-Miss: 0.0693 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  900 | Val Loss: 17.6956 | Val Cost: 30702.75 | Val Max P-Miss: 0.1012 | Val Max Q-Miss: 0.0631 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch 1000 | Val Loss: 17.6243 | Val Cost: 30677.36 | Val Max P-Miss: 0.1201 | Val Max Q-Miss: 0.0655 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1100 | Val Loss: 17.5990 | Val Cost: 30692.16 | Val Max P-Miss: 0.1113 | Val Max Q-Miss: 0.0522 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1200 | Val Loss: 17.6158 | Val Cost: 30754.41 | Val Max P-Miss: 0.1069 | Val Max Q-Miss: 0.0531 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch 1300 | Val Loss: 17.4567 | Val Cost: 30683.38 | Val Max P-Miss: 0.0950 | Val Max Q-Miss: 0.0487 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1400 | Val Loss: 17.5116 | Val Cost: 30702.93 | Val Max P-Miss: 0.0866 | Val Max Q-Miss: 0.0459 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
