Job: acopf_ISS
Executing: ACOPF_pinn_rahul.py --case_name pglib_opf_case57_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for Rahul KKT PINN...
Epoch    0 | Val Loss: 236.6856 | Val Cost: 30100.90 | Val Max P-Miss: 1.0291 | Val Max Q-Miss: 1.4465 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 71.8340 | Val Cost: 40520.29 | Val Max P-Miss: 0.6692 | Val Max Q-Miss: 0.3024 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 408.5208 | Val Cost: 36073.48 | Val Max P-Miss: 3.2374 | Val Max Q-Miss: 0.7879 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 936.9636 | Val Cost: 27314.09 | Val Max P-Miss: 1.9787 | Val Max Q-Miss: 0.7099 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  400 | Val Loss: 1758.0286 | Val Cost: 28856.60 | Val Max P-Miss: 1.4689 | Val Max Q-Miss: 0.8444 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 779.6936 | Val Cost: 28392.64 | Val Max P-Miss: 1.2878 | Val Max Q-Miss: 0.6056 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  600 | Val Loss: 763.8116 | Val Cost: 29709.16 | Val Max P-Miss: 1.3390 | Val Max Q-Miss: 0.6028 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  700 | Val Loss: 812.4070 | Val Cost: 28710.26 | Val Max P-Miss: 1.1552 | Val Max Q-Miss: 1.1949 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  800 | Val Loss: 890.5941 | Val Cost: 23456.43 | Val Max P-Miss: 1.4518 | Val Max Q-Miss: 1.2935 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  900 | Val Loss: 922.4381 | Val Cost: 23456.43 | Val Max P-Miss: 1.3470 | Val Max Q-Miss: 1.2048 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1000 | Val Loss: 907.6077 | Val Cost: 23456.43 | Val Max P-Miss: 1.3291 | Val Max Q-Miss: 1.1724 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
