Job: acopf_ISS
Executing: ACOPF_pinn_baseline_multi.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
Executing strictly on GPU: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops...
Epoch    0 | Val Loss: 1461.6883 | Val Cost: 1459.54 | Val Max P-Miss: 1.0873 | Max Q-Miss: 0.4352 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 0.7109 | Val Cost:    0.00 | Val Max P-Miss: 0.5299 | Max Q-Miss: 0.2045 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 0.5475 | Val Cost:    0.00 | Val Max P-Miss: 0.5078 | Max Q-Miss: 0.1360 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 0.5098 | Val Cost:    0.00 | Val Max P-Miss: 0.4708 | Max Q-Miss: 0.1346 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 0.4922 | Val Cost:    0.00 | Val Max P-Miss: 0.4306 | Max Q-Miss: 0.1173 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 0.4828 | Val Cost:    0.00 | Val Max P-Miss: 0.4114 | Max Q-Miss: 0.1162 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   60 | Val Loss: 0.4253 | Val Cost:    0.00 | Val Max P-Miss: 0.3356 | Max Q-Miss: 0.0891 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   70 | Val Loss: 0.4439 | Val Cost:    0.00 | Val Max P-Miss: 0.4278 | Max Q-Miss: 0.1212 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   80 | Val Loss: 0.4115 | Val Cost:    0.00 | Val Max P-Miss: 0.3715 | Max Q-Miss: 0.0989 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   90 | Val Loss: 0.4553 | Val Cost:    0.00 | Val Max P-Miss: 0.4490 | Max Q-Miss: 0.1234 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 0.4279 | Val Cost:    0.00 | Val Max P-Miss: 0.4044 | Max Q-Miss: 0.1082 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  110 | Val Loss: 0.4082 | Val Cost:    0.00 | Val Max P-Miss: 0.3723 | Max Q-Miss: 0.0944 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  120 | Val Loss: 0.4301 | Val Cost:    0.00 | Val Max P-Miss: 0.4147 | Max Q-Miss: 0.1089 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  130 | Val Loss: 0.4169 | Val Cost:    0.00 | Val Max P-Miss: 0.3898 | Max Q-Miss: 0.0977 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  140 | Val Loss: 0.4249 | Val Cost:    0.00 | Val Max P-Miss: 0.3997 | Max Q-Miss: 0.1001 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  150 | Val Loss: 0.3998 | Val Cost:    0.00 | Val Max P-Miss: 0.3817 | Max Q-Miss: 0.0603 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  160 | Val Loss: 0.4050 | Val Cost:    0.00 | Val Max P-Miss: 0.4055 | Max Q-Miss: 0.0593 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 0.4037 | Val Cost:    0.00 | Val Max P-Miss: 0.4048 | Max Q-Miss: 0.0601 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  180 | Val Loss: 0.4031 | Val Cost:    0.00 | Val Max P-Miss: 0.4025 | Max Q-Miss: 0.0587 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  190 | Val Loss: 0.4010 | Val Cost:    0.00 | Val Max P-Miss: 0.3987 | Max Q-Miss: 0.0563 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  200 | Val Loss: 0.3996 | Val Cost:    0.00 | Val Max P-Miss: 0.3925 | Max Q-Miss: 0.0559 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  210 | Val Loss: 0.3972 | Val Cost:    0.00 | Val Max P-Miss: 0.3883 | Max Q-Miss: 0.0523 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  220 | Val Loss: 1.2755 | Val Cost:    0.00 | Val Max P-Miss: 0.5980 | Max Q-Miss: 0.6253 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  230 | Val Loss: 0.4011 | Val Cost:    0.00 | Val Max P-Miss: 0.3292 | Max Q-Miss: 0.0503 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  240 | Val Loss: 0.3858 | Val Cost:    0.00 | Val Max P-Miss: 0.3341 | Max Q-Miss: 0.0538 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  250 | Val Loss: 0.3893 | Val Cost:    0.00 | Val Max P-Miss: 0.3204 | Max Q-Miss: 0.0617 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  260 | Val Loss: 0.3892 | Val Cost:    0.00 | Val Max P-Miss: 0.3773 | Max Q-Miss: 0.0732 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  270 | Val Loss: 0.3861 | Val Cost:    0.00 | Val Max P-Miss: 0.3796 | Max Q-Miss: 0.0726 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  280 | Val Loss: 0.3976 | Val Cost:    0.00 | Val Max P-Miss: 0.3525 | Max Q-Miss: 0.0592 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  290 | Val Loss: 0.3802 | Val Cost:    0.00 | Val Max P-Miss: 0.3210 | Max Q-Miss: 0.0516 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  300 | Val Loss: 0.3755 | Val Cost:    0.00 | Val Max P-Miss: 0.3221 | Max Q-Miss: 0.0498 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  310 | Val Loss: 0.3823 | Val Cost:    0.00 | Val Max P-Miss: 0.3384 | Max Q-Miss: 0.0502 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  320 | Val Loss: 0.3784 | Val Cost:    0.00 | Val Max P-Miss: 0.3312 | Max Q-Miss: 0.0490 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  330 | Val Loss: 0.3790 | Val Cost:    0.00 | Val Max P-Miss: 0.3333 | Max Q-Miss: 0.0484 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  340 | Val Loss: 0.3776 | Val Cost:    0.00 | Val Max P-Miss: 0.3288 | Max Q-Miss: 0.0490 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  350 | Val Loss: 0.3758 | Val Cost:    0.00 | Val Max P-Miss: 0.3261 | Max Q-Miss: 0.0487 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  360 | Val Loss: 0.3706 | Val Cost:    0.00 | Val Max P-Miss: 0.3039 | Max Q-Miss: 0.0354 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  370 | Val Loss: 0.3709 | Val Cost:    0.00 | Val Max P-Miss: 0.3064 | Max Q-Miss: 0.0349 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  380 | Val Loss: 0.3703 | Val Cost:    0.00 | Val Max P-Miss: 0.3045 | Max Q-Miss: 0.0351 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  390 | Val Loss: 0.3707 | Val Cost:    0.00 | Val Max P-Miss: 0.3002 | Max Q-Miss: 0.0349 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  400 | Val Loss: 0.3735 | Val Cost:    0.00 | Val Max P-Miss: 0.2958 | Max Q-Miss: 0.0379 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  410 | Val Loss: 0.3736 | Val Cost:    0.00 | Val Max P-Miss: 0.2795 | Max Q-Miss: 0.0473 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  420 | Val Loss: 0.3734 | Val Cost:    0.00 | Val Max P-Miss: 0.3143 | Max Q-Miss: 0.0466 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  430 | Val Loss: 0.3668 | Val Cost:    0.00 | Val Max P-Miss: 0.3002 | Max Q-Miss: 0.0444 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  440 | Val Loss: 0.3638 | Val Cost:    0.00 | Val Max P-Miss: 0.2918 | Max Q-Miss: 0.0432 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  450 | Val Loss: 0.3659 | Val Cost:    0.00 | Val Max P-Miss: 0.2954 | Max Q-Miss: 0.0439 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  460 | Val Loss: 0.3675 | Val Cost:    0.00 | Val Max P-Miss: 0.2980 | Max Q-Miss: 0.0442 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  470 | Val Loss: 0.3671 | Val Cost:    0.00 | Val Max P-Miss: 0.2881 | Max Q-Miss: 0.0474 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  480 | Val Loss: 0.3665 | Val Cost:    0.00 | Val Max P-Miss: 0.2837 | Max Q-Miss: 0.0477 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  490 | Val Loss: 0.3685 | Val Cost:    0.00 | Val Max P-Miss: 0.2790 | Max Q-Miss: 0.0478 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 0.3761 | Val Cost:    0.00 | Val Max P-Miss: 0.3540 | Max Q-Miss: 0.0679 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  510 | Val Loss: 0.3650 | Val Cost:    0.00 | Val Max P-Miss: 0.2781 | Max Q-Miss: 0.0462 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  520 | Val Loss: 0.3612 | Val Cost:    0.00 | Val Max P-Miss: 0.2730 | Max Q-Miss: 0.0503 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  530 | Val Loss: 0.3631 | Val Cost:    0.00 | Val Max P-Miss: 0.2794 | Max Q-Miss: 0.0521 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
