Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
530,optimal,True,0.8810766227543354,564084.7582626599
531,optimal,True,0.8154142526909709,559119.2855452033
532,optimal,True,0.8166272900998592,566582.7294184256
533,optimal,True,0.8475106786936522,565846.9460943876
534,optimal,True,0.8923211637884378,567169.3759681811
535,optimal,True,0.7980436878278852,561209.5657544002
536,optimal,True,0.8893125467002392,586192.5930759723
537,optimal,True,0.8915025694295764,558402.8076582556
538,optimal,True,0.9083683118224144,569190.9296307514
539,optimal,True,0.8781702974811196,576485.6132776925
