Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,8,1.0,0.00010618913802318275,0.9606372437556274,0.9607434328936506,1.5678832272533327,1.6594296933628123,1.5150334973338235e-12
DC3,2,8,1.0,8.966025779955089e-05,0.9236398698412813,0.9237295300990809,1.5678832272533327,1.733700770675071,1.169669790560209e-12
DC3,3,8,1.0,0.00010752773960120976,0.9843465015583206,0.9844540292979218,1.5678832272533327,1.6638815179834379,3.633881979166997e-13
DC3,4,8,1.0,0.00010939163621515036,0.9754287488758564,0.9755381405120715,1.5678832272533327,1.7208286007181148,6.457032348270816e-13
DC3,5,8,1.0,9.987023076973855e-05,1.4983110373432282,1.498410907573998,1.5678832272533327,1.4782982629149224,1.6188395284171826e-12
FSNet,1,8,1.0,0.00020371173741295934,0.887805695499992,0.888009407237405,1.5678832272533327,1.8197003203590796,3.371989056871049e-14
FSNet,2,8,1.0,0.00010563037358224392,0.894842755573336,0.8949483859469183,1.5678832272533327,1.8500909790691737,1.0076770968394145e-12
FSNet,3,8,1.0,0.00010961148655042052,0.8082273792824708,0.8083369907690212,1.5678832272533327,1.9516507603260638,5.350498350128809e-13
FSNet,4,8,1.0,0.00010173788177780807,0.6744881639315281,0.6745899018133059,1.5678832272533327,2.527838432671249,-1.8301548793182308e-12
FSNet,5,8,1.0,0.00010438149911351502,0.6769215741369408,0.6770259556360543,1.5678832272533327,2.4911443788556347,9.73817888136052e-13
KKT,1,8,1.0,0.000321917119435966,0.741018436383456,0.741340353502892,1.5678832272533327,2.3654333366881035,-5.564898143237019e-14
KKT,2,8,1.0,0.00020835301256738603,0.9928806786192581,0.9930890316318255,1.5678832272533327,1.8658882404285224,6.710112398038339e-13
KKT,3,8,1.0,0.00020772925927303731,0.9574044290347956,0.9576121582940686,1.5678832272533327,1.6839080832859048,-4.3632106433887987e-13
KKT,4,8,1.0,0.00021320924861356616,0.9712585063534789,0.9714717156020924,1.5678832272533327,1.6594805836024957,2.246548967758926e-12
KKT,5,8,1.0,0.0002446643484290689,0.9776612189598382,0.9779058833082672,1.5678832272533327,1.6433381621999466,-2.164971015654309e-12
PINN Baseline,1,8,1.0,0.00025774072855710983,0.9366788192710374,0.9369365599995945,1.5678832272533327,1.7523824007086506,6.553248871610618e-13
PINN Baseline,2,8,1.0,8.488900493830442e-05,1.3041245704807807,1.304209459485719,1.5678832272533327,1.7189656904787765,-1.4908427489575667e-12
PINN Baseline,3,8,1.0,0.00033696836908347905,0.8250367437431123,0.8253737121121958,1.5678832272533327,1.9033010910940236,-1.1959806683569334e-12
PINN Baseline,4,8,1.0,8.102777064777911e-05,0.8628856713767163,0.8629666991473641,1.5678832272533327,1.9211802672161915,8.171002190357939e-13
PINN Baseline,5,8,1.0,9.897150448523462e-05,1.0544266483630054,1.0545256198674906,1.5678832272533327,1.541646320423834,-1.3489115682233324e-12
Rahul's Model,1,8,1.0,0.0002436481008771807,0.9496965133876074,0.9499401614884846,1.5678832272533327,1.6889352498547143,-6.082395988963518e-13
Rahul's Model,2,8,1.0,0.00018708675634115934,0.9742317685158923,0.9744188552722335,1.5678832272533327,1.6510003157626305,5.248107623877504e-13
Rahul's Model,3,8,1.0,0.00020906550344079733,0.9876413976890035,0.9878504631924443,1.5678832272533327,1.6853659902611502,2.699809564661319e-13
Rahul's Model,4,8,1.0,0.00028432701947167516,0.9416616357630119,0.9419459627824835,1.5678832272533327,1.7847073314805035,1.1973516479682989e-12
Rahul's Model,5,8,1.0,0.00020744925132021308,0.963802768237656,0.9640102174889762,1.5678832272533327,1.705623837298894,-2.652910635108959e-12
