Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,0.00014304431776205698,0.8791641480185919,0.879307192336354,0.9177674024055401,1.0625443713561071,4.860820219906598e-12
DC3,2,9,1.0,0.0001360299065709114,0.7448952104896307,0.7450312403962016,0.9177674024055401,1.2328005775070836,5.359691009330162e-12
DC3,3,9,1.0,0.00011937527192963494,0.7199072978562779,0.7200266731282076,0.9177674024055401,1.2743401942012038,5.5521960080680424e-12
DC3,4,9,1.0,0.00010578965561257469,0.6675104821721712,0.6676162718277838,0.9177674024055401,1.3794428911428305,6.262391930837722e-13
DC3,5,9,1.0,0.00011742756598525577,0.8277903978402416,0.8279078254062269,0.9177674024055401,1.1297312841682126,5.668408688989904e-12
FSNet,1,9,1.0,0.00010508071217272017,1.092466386862927,1.0925714675750997,0.9177674024055401,0.8735955153244881,5.431818619331586e-12
FSNet,2,9,1.0,0.00010250622613562478,0.8002451765868399,0.8003476828129755,0.9177674024055401,1.1466188850959849,5.557594869299971e-12
FSNet,3,9,1.0,0.00011114300125175052,0.8305160774745874,0.8306272204758393,0.9177674024055401,1.1078245802536226,4.343578912921064e-12
FSNet,4,9,1.0,8.953611056009929e-05,0.8126474105649524,0.8127369466755126,0.9177674024055401,1.1297634271765256,5.024560460411874e-12
FSNet,5,9,1.0,9.18119524916013e-05,0.7992342470420731,0.7993260589945648,0.9177674024055401,1.148482087485869,6.271456147404468e-12
KKT,1,9,1.0,0.0001796082490020328,0.8280295954189367,0.8282092036679387,0.9177674024055401,1.1113464407804465,5.403062176428718e-12
KKT,2,9,1.0,0.0001716444061862098,0.7791036865156558,0.779275330921842,0.9177674024055401,1.1800283319225722,4.497575889514619e-12
KKT,3,9,1.0,0.00018382124188873504,0.7926553358427353,0.7928391570846239,0.9177674024055401,1.160094221651991,5.601008824307771e-12
KKT,4,9,1.0,0.00019855238497257233,0.7773280501779583,0.7775266025629308,0.9177674024055401,1.1832530106382837,-6.581164330539641e-13
KKT,5,9,1.0,0.0002389893763595157,0.8504378064018157,0.8506767957781752,0.9177674024055401,1.0877400175394174,5.7386665743582664e-12
PINN Baseline,1,9,1.0,0.00019603181216451857,0.786981406621635,0.7871774384337995,0.9177674024055401,1.178633593865789,4.7765305816583855e-12
PINN Baseline,2,9,1.0,9.879418131377961e-05,0.9322394562057323,0.9323382503870461,0.9177674024055401,0.9858629463470194,1.0057830710747262e-12
PINN Baseline,3,9,1.0,0.00010373050140009986,0.9022595515060756,0.9023632820074757,0.9177674024055401,1.0184048654349505,1.1307796697258477e-12
PINN Baseline,4,9,1.0,0.00010552050338851081,0.9505374202918675,0.950642940795256,0.9177674024055401,0.9733638879403319,5.215599484955945e-12
PINN Baseline,5,9,1.0,0.00011318290813101662,1.2525360504579213,1.2526492333660524,0.9177674024055401,0.7457168535408751,-9.032195926577969e-14
Rahul's Model,1,9,1.0,0.00019663893100288179,0.8654916258528829,0.8656882647838857,0.9177674024055401,1.0632461273740563,5.3702891665283874e-12
Rahul's Model,2,9,1.0,0.00017108550916115442,0.8069989165912071,0.8071700021003684,0.9177674024055401,1.1384830106076143,5.04199099010144e-12
Rahul's Model,3,9,1.0,0.0002425749682717853,0.8001101897615526,0.8003527647298243,0.9177674024055401,1.1477539873789442,-1.2124805933743813e-13
Rahul's Model,4,9,1.0,0.00023338633279005686,0.7271713164324561,0.7274047027652463,0.9177674024055401,1.2721426507044105,6.302558630975599e-12
Rahul's Model,5,9,1.0,0.00017138694723447165,0.7371820529095001,0.7373534398567345,0.9177674024055401,1.2564287466798647,4.118067080567074e-12
