Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
570,optimal,True,0.8920820597559214,570279.5695519955
571,optimal,True,0.9408147884532809,564888.993404268
572,optimal,True,0.8906232127919793,564407.2322790865
573,optimal,True,0.8971134629100561,557990.8307226164
574,optimal,True,0.8366549992933869,561868.5993693224
575,optimal,True,0.8115033805370331,565887.8606919497
576,optimal,True,0.7729150401428342,562688.0373457376
577,optimal,True,0.7631222940981388,547713.9632831225
578,optimal,True,0.8237393889576197,560911.5001061198
579,optimal,True,0.8379197362810373,563830.9123814213
