Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
Ablated PINN,1,180,True,optimal,0.00016847089864313602,0.8427660968154669,0.84293456771411,0.7338275709189475,561371.7659988233,0.870562910842485,561371.7659987693,-9.622270409625655e-12
Ablated PINN,1,181,True,optimal,0.00016847089864313602,0.7903416594490409,0.790510130347684,0.7677383760455996,561334.7003569438,0.9711935958466859,561334.7003569345,-1.6591216862653696e-12
Ablated PINN,1,183,True,optimal,0.00016847089864313602,0.8293465413153172,0.8295150122139603,0.8069732249714434,564207.4584539871,0.9728253414216661,564207.4584539898,4.745687710964324e-13
Ablated PINN,1,185,True,optimal,0.00016847089864313602,0.8014857154339552,0.8016541863325983,0.9617284948471934,573205.4349769572,1.1996800007331114,573205.4349769793,3.858810436437469e-12
Ablated PINN,1,186,True,optimal,0.00016847089864313602,0.7700367011129856,0.7702051720116287,0.9251387428957968,560443.5603308654,1.201158829509689,560443.5603308736,1.4540398185812897e-12
Ablated PINN,1,187,True,optimal,0.00016847089864313602,0.7757720593363047,0.7759405302349478,0.8947459671180695,567738.9609995664,1.1531115236977614,567738.9609995823,2.809195807560977e-12
Ablated PINN,1,188,True,optimal,0.00016847089864313602,0.8057448258623481,0.8059132967609912,0.9402256910689176,564121.518768304,1.1666586155703538,564121.5187682895,-2.579571022239911e-12
Ablated PINN,1,189,True,optimal,0.00016847089864313602,0.8023431291803718,0.8025116000790149,0.9343154360540212,562809.2565789043,1.1642391660905949,562809.2565789069,4.550630698152885e-13
Ablated PINN,2,180,True,optimal,7.56166409701109e-05,0.7931444542482495,0.7932200708892196,0.7338275709189475,561371.7659988233,0.9251248144746367,561371.7659987928,-5.433264757159314e-12
Ablated PINN,2,181,True,optimal,7.56166409701109e-05,0.786323050968349,0.7863986676093191,0.7677383760455996,561334.7003569438,0.9762712065364411,561334.7003593299,4.25087715042266e-10
Ablated PINN,2,183,True,optimal,7.56166409701109e-05,0.8065754706040025,0.8066510872449726,0.8069732249714434,564207.4584539871,1.0003993520018315,564207.4584539937,1.1554717904956614e-12
