,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.172339759767056e-05,1.8108042722497698e-06,0.8374266151571647,0.02590656290937724,0.8375083385547623,0.025907598036454784,0.8853744042571634,0.0,1.0615898328186653,0.03475841630615424,1.826899291323814e-10,1.6823841299168067e-10
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.751201909035444e-05,1.3189886010261695e-05,0.8663827341515571,0.02424291977340918,0.8664702461706474,0.024239188036971136,0.8853744042571634,0.0,1.023652310128915,0.027461239345135637,2.4456165778851793e-10,1.3666181648661155e-10
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00017000441905111075,2.2615118529570188e-05,0.8757300667837262,0.02179905212772461,0.8759000712027774,0.021805357053561226,0.8853744042571634,0.0,1.0132820946741243,0.024535532467343066,1.216028602788186e-10,1.6809173957513624e-10
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,9.64190810918808e-05,3.129073683467485e-05,0.8973103385604919,0.0419624558152457,0.8974067576415837,0.041973966335555786,0.8853744042571634,0.0,0.9914310329820616,0.04716723319222312,1.2195666902239976e-10,1.669355464915208e-10
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001777699636295438,2.6239758593488086e-05,0.7622086087753996,0.12918516076767994,0.7623863787390291,0.1291999594359318,0.8853744042571634,0.0,1.1955433122613803,0.2170491960627261,6.091191637449349e-11,1.3746725201516145e-10
