,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.000106919021345675,7.755115606086847e-06,0.8673963287379592,0.041922331082650977,0.867503247759305,0.041924439037543386,1.2533406435977668,0.0,1.4504098148469475,0.07001359293701555,4.609318867886639e-12,4.764088694816448e-12
FSNet,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00011163002345710993,1.1939460167367453e-05,1.0712741266936063,0.1824285987157459,1.0713857567170635,0.18243304735108928,1.2533406435977668,0.0,1.2003301064546095,0.19997078344442032,8.53128104296742e-12,5.149230716632761e-12
KKT,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.0002734755864366889,8.972223094469466e-05,0.8771945064421743,0.20183578702586544,0.877467982028611,0.20192301534213472,1.2533406435977668,0.0,1.4911138840360982,0.2793586389218621,8.96237195458265e-12,7.828146277310684e-12
PINN Baseline,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00013718188274651765,5.893761994089492e-05,0.8801166392397135,0.05372424959697063,0.8802538211224601,0.05376716500476272,1.2533406435977668,0.0,1.4273902529266167,0.09000494563006896,7.876009817920159e-12,6.861797553086748e-12
Rahul's Model,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00020014229230582714,2.0971282920249216e-05,0.7637477368814871,0.024030583456606164,0.7639478791737929,0.024050031541310676,1.2533406435977668,0.0,1.6461866563899226,0.054744848548499016,3.4004178839692552e-12,5.584829840949687e-12
