Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
360,optimal,True,0.7842358415946364,563516.3908379874
361,optimal,True,0.6337608881294727,554567.6952819509
362,optimal,True,0.7709750663489103,564245.5202432984
363,optimal,True,0.7061082553118467,564867.5027867882
364,optimal,True,0.8146453397348523,569536.6430070458
365,optimal,True,0.8611896792426705,570569.6415027835
366,optimal,True,0.8508235579356551,565728.5253636993
367,infeasible,False,6.902304120361805,
368,optimal,True,0.8262313716113567,564879.3584264343
369,optimal,True,0.8365611620247364,565709.4980890404
