,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,8.912843962510426e-05,7.063390647971696e-07,0.652909416736414,0.02594356006554894,0.6529985451760391,0.025943253252647305,0.6388892423775461,0.0,0.9827276712806008,0.029289553158561448,2.923705740340522e-11,6.699804330718004e-11
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00010012184373206562,2.1346413326836748e-05,0.7033387708684636,0.16759322919735672,0.7034388927121957,0.16758743096030657,0.6388892423775461,0.0,0.9939878650407975,0.056599097075882975,2.6381636668290744e-11,6.421405415881447e-11
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00019849807334442935,4.350988766833691e-05,0.6459116536037376,0.01967207135453859,0.646110151677082,0.019658436225126488,0.6388892423775461,0.0,0.994387086306728,0.01924138024651192,-2.9949767291296943e-12,3.779604738393278e-12
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.872579636673134e-05,3.3833782874738716e-05,0.6310900330388297,0.01970155755268268,0.6311887588351965,0.019699074928145727,0.6388892423775461,0.0,1.0123576914185262,0.02137534487438398,-2.111992083054525e-12,5.1758346611489435e-12
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.0001957316210286485,3.696119870413897e-05,0.6329658433846715,0.013489826518337564,0.6331615750057003,0.01350650625099499,0.6388892423775461,0.0,0.9955142076234619,0.02441903223992431,-5.1013291950370524e-12,2.8296477347083002e-12
