Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,10,1.0,8.690552785992623e-05,0.8717916971072555,0.8718786026351154,0.5804717838764191,0.6677742230925672,1.625590263853745e-12
DC3,2,10,1.0,8.411547169089318e-05,0.8857298854738473,0.8858140009455383,0.5804717838764191,0.6559606049282607,1.6281283360548594e-12
DC3,3,10,1.0,8.38705338537693e-05,0.9316494165919721,0.9317332871258259,0.5804717838764191,0.6276521237314708,9.97285567749362e-13
DC3,4,10,1.0,8.981553837656975e-05,0.9421119664795696,0.9422017820179462,0.5804717838764191,0.6194166703645401,4.56902114929347e-13
DC3,5,10,1.0,0.00011474872007966042,0.9176450323313474,0.9177597810514271,0.5804717838764191,0.6332186674645,1.5715079372894026e-12
FSNet,1,10,1.0,9.024646133184432e-05,0.8466031749732792,0.8466934214346111,0.5804717838764191,0.6898417415213893,-1.2252234164895698e-13
FSNet,2,10,1.0,9.221751242876053e-05,0.8073676859028638,0.8074599034152925,0.5804717838764191,0.7225779431926109,8.560707125471087e-13
FSNet,3,10,1.0,8.772239089012146e-05,0.9215210422873497,0.9216087646782398,0.5804717838764191,0.631533006138709,4.488742905443532e-13
FSNet,4,10,1.0,0.0001028955914080143,0.8794505476020277,0.8795534431934356,0.5804717838764191,0.660844408938942,1.0499719590807283e-12
FSNet,5,10,1.0,0.00021414309740066528,0.9579321440309286,0.9581462871283293,0.5804717838764191,0.6063441078728696,1.7928559310306452e-12
KKT,1,10,1.0,0.000368901900947094,0.88938726503402,0.8897561669349671,0.5804717838764191,0.6532975647701207,-2.4248474414523946e-13
KKT,2,10,1.0,0.00019044904038310052,0.8059470591135323,0.8061375081539154,0.5804717838764191,0.7231993666820968,9.646737918479339e-13
KKT,3,10,1.0,0.0001617797650396824,0.8048218841664493,0.804983663931489,0.5804717838764191,0.7255501080753659,-9.917788537823688e-15
KKT,4,10,1.0,0.0001637347973883152,0.8141490475274622,0.8143127823248506,0.5804717838764191,0.7165138912359115,2.4158797282427353e-12
KKT,5,10,1.0,0.00017980197444558143,0.8902816835790872,0.8904614855535329,0.5804717838764191,0.6540416147897755,-8.950096138878952e-13
PINN Baseline,1,10,1.0,0.00013909777626395226,0.6105899721384048,0.6107290699146688,0.5804717838764191,0.9592480194458671,1.2293170206457307e-12
PINN Baseline,2,10,1.0,7.756445556879043e-05,1.0751612690277397,1.0752388334833085,0.5804717838764191,0.5608252305540107,8.16835519913463e-13
PINN Baseline,3,10,1.0,8.3124078810215e-05,0.9885690881870687,0.988652212265879,0.5804717838764191,0.593869800828713,-3.7576989434897405e-13
PINN Baseline,4,10,1.0,8.509000763297081e-05,0.8204919029027223,0.8205769929103554,0.5804717838764191,0.7099188880536463,9.50050583698864e-13
PINN Baseline,5,10,1.0,8.451398462057113e-05,0.841512076370418,0.8415965903550386,0.5804717838764191,0.6907603515861956,6.073600356999093e-13
Rahul's Model,1,10,1.0,0.00021112607792019844,0.8761340888217092,0.8763452148996294,0.5804717838764191,0.6643807283962463,6.136711071032084e-13
Rahul's Model,2,10,1.0,0.00017128288745880127,1.387625708244741,1.3877969911321997,0.5804717838764191,0.4322440655139572,4.927095518816667e-13
Rahul's Model,3,10,1.0,0.0002649813890457153,1.3984601782634853,1.3987251596525312,0.5804717838764191,0.4154793526455386,7.34448697576211e-13
Rahul's Model,4,10,1.0,0.00025407429784536363,1.3092400758527218,1.3094941501505672,0.5804717838764191,0.44516797255540974,7.308683906595319e-13
Rahul's Model,5,10,1.0,0.00015997383743524552,0.8537313698790967,0.853891343716532,0.5804717838764191,0.6806331409149151,2.7806344036057604e-12
