,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.624207228422165e-05,9.303137211004759e-07,0.8055829819478095,0.03333943692618724,0.8056692240200937,0.03333993734559399,0.8292518977075816,0.0,1.032184233233421,0.04323721205888779,-9.683864300540834e-12,4.578797642044269e-12
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.934758603572846e-05,1.2287687548460652e-05,0.7170957459136844,0.05862881750548996,0.71718509349972,0.058630145704241514,0.8292518977075816,0.0,1.17211965916105,0.07616410380912877,-7.565878589394656e-13,1.3759406945229895e-12
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001710413210093975,2.353516754862962e-05,0.8429571112990379,0.18048218498959417,0.8431281526200474,0.18049629526385147,0.8292518977075816,0.0,1.0259679518427143,0.18599112163922998,-3.355489511269549e-12,2.0961900111153713e-12
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00010269936174154282,3.7516129606073586e-05,0.8027120121009649,0.06374600540031677,0.8028147114627064,0.06376900604910697,0.8292518977075816,0.0,1.0410154166924677,0.08206883937121802,-2.0910466771320186e-12,5.671169711090457e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00019267026335000991,3.393463424829344e-05,0.859157314747572,0.07744319291884313,0.859349985010922,0.07747006471024807,0.8292518977075816,0.0,0.9746042295786337,0.08916533983116508,-1.8791565038869026e-12,1.0005094454136107e-12
