Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,8,1.0,0.00010055326856672764,0.856073546805419,0.8561741000739858,1.2533406435977668,1.4719962692791388,6.910971465210697e-13
DC3,2,8,1.0,0.00011395104229450226,0.8157599221449345,0.815873873187229,1.2533406435977668,1.5352346072093987,7.023513082665966e-13
DC3,3,8,1.0,9.67246014624834e-05,0.8443106263875961,0.8444073509890586,1.2533406435977668,1.488739004707986,1.0790870787964793e-11
DC3,4,8,1.0,0.00011248188093304634,0.9098746137460694,0.9099870956270024,1.2533406435977668,1.37695134735823,8.641040301610309e-12
DC3,5,8,1.0,0.00011088431347161531,0.9109629346057773,0.9110738189192489,1.2533406435977668,1.3791278456799843,2.221234795070427e-12
FSNet,1,8,1.0,0.0001049218699336052,0.9054424178320915,0.9055473397020251,1.2533406435977668,1.3810832074628399,1.2061738444450896e-14
FSNet,2,8,1.0,0.00010232673957943916,0.8776839355705306,0.87778626231011,1.2533406435977668,1.4234735698646812,1.3054580107895068e-11
FSNet,3,8,1.0,0.00010416156146675348,1.1882811571704224,1.1883853187318891,1.2533406435977668,1.06260761297936,1.1067458440799624e-11
FSNet,4,8,1.0,0.00013069191481918097,1.0805210168473423,1.0806517087621614,1.2533406435977668,1.1747064715167737,1.0922982107315923e-11
FSNet,5,8,1.0,0.00011604803148657084,1.3044421060476452,1.3045581540791318,1.2533406435977668,0.9597796704493932,7.599322820382034e-12
KKT,1,8,1.0,0.0004150361055508256,1.217840058146976,1.2182550942525268,1.2533406435977668,1.0387477116620276,1.2269569429529356e-11
KKT,2,8,1.0,0.000307880574837327,0.885220448137261,0.8855283287120983,1.2533406435977668,1.454326166273956,1.21033226231943e-11
KKT,3,8,1.0,0.00023313635028898716,0.8237336667953059,0.8239668031455949,1.2533406435977668,1.5250558850074423,-1.8454918794966585e-13
KKT,4,8,1.0,0.00019692361820489168,0.7439802469452843,0.7441771705634892,1.2533406435977668,1.692116116226052,2.0350285419229735e-12
KKT,5,8,1.0,0.00021440128330141306,0.7151981121860445,0.7154125134693459,1.2533406435977668,1.7453235410110128,1.8588488366216293e-11
PINN Baseline,1,8,1.0,0.0002422025427222252,0.9526877893367782,0.9529299918795004,1.2533406435977668,1.3114202558834214,-6.107205206528819e-13
PINN Baseline,2,8,1.0,0.00010210426989942789,0.8945273465942591,0.8946294508641586,1.2533406435977668,1.4012714487793851,1.0333595644585007e-11
PINN Baseline,3,8,1.0,0.00011327688116580248,0.8759059993317351,0.8760192762129009,1.2533406435977668,1.4317322323956398,1.506486196577758e-11
PINN Baseline,4,8,1.0,0.00011550344061106443,0.8749779127538204,0.8750934161944315,1.2533406435977668,1.4300579896561574,1.2677637515240163e-11
PINN Baseline,5,8,1.0,0.0001128222793340683,0.8024841481819749,0.802596970461309,1.2533406435977668,1.56246933791848,1.9146744846509227e-12
Rahul's Model,1,8,1.0,0.00019098108168691397,0.7660748990019783,0.7662658800836653,1.2533406435977668,1.635594774283171,1.35198909310184e-12
Rahul's Model,2,8,1.0,0.00019325874745845795,0.7505146083422005,0.750707867089659,1.2533406435977668,1.6675803467672117,-6.773112371551539e-13
Rahul's Model,3,8,1.0,0.0001815136056393385,0.7342810828704387,0.734462596476078,1.2533406435977668,1.7231828718125854,1.469524774246262e-12
Rahul's Model,4,8,1.0,0.00023591425269842148,0.798868678859435,0.7991045931121334,1.2533406435977668,1.5736917344840087,1.3249208780893448e-11
Rahul's Model,5,8,1.0,0.00019904377404600382,0.7689994153333828,0.7691984591074288,1.2533406435977668,1.6308835546026352,1.6086780087598807e-12
