,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,9.81469638645649e-05,6.568093688150181e-06,0.8595814435742796,0.04847092470953696,0.8596795905381441,0.048472919462208885,1.2894997362047433,0.0,1.501788729963649,0.08694256403246169,-3.6438770062195727e-10,3.298032590089718e-10
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,9.999105706810951e-05,5.8324420471922045e-06,0.9638900840282438,0.18030932624956691,0.9639900750853121,0.1803077023566015,1.2894997362047433,0.0,1.373532623649151,0.18794904631739578,-4.827088979482924e-10,2.706488079089603e-10
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0002317623235285282,7.046558104183078e-05,0.9879132044501603,0.22681844042974428,0.9881449667736888,0.22687538272888927,1.2894997362047433,0.0,1.3594874085642057,0.3069622403807045,-3.6278001932448926e-10,3.2867072077655485e-10
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001227426528930664,4.629957928836472e-05,0.8678898026607931,0.06267998699593536,0.8680125453136862,0.06271074346757743,1.2894997362047433,0.0,1.4844647556801924,0.11127493444645573,-6.067076193601939e-10,1.705108047636352e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001747036725282669,1.842738482218548e-05,0.7785450935177505,0.02501868316749711,0.7787197971902787,0.025025437459456925,1.2894997362047433,0.0,1.6529562430606006,0.057743164103277685,-1.2201337725578842e-10,2.6925650306594125e-10
