,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,8.902510421143638e-05,4.910055123600588e-06,0.7888088831471072,0.012837306928551489,0.7888979082513187,0.012837166127042117,0.787170129103793,0.0,0.9992293974493023,0.01593035767382205,-1.0801840399536601e-11,8.064101741453101e-13
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.215498963991801e-05,5.648357071344827e-06,0.7796730471981896,0.07160258900262763,0.7797652021878296,0.07160537472408904,0.787170129103793,0.0,1.0195509988848994,0.09763791201578421,-7.42774547222786e-12,5.439720562273218e-12
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00019400237749020257,1.7071585953553422e-05,0.7625473786145449,0.034831812985637076,0.7627413809920351,0.03484449951931169,0.787170129103793,0.0,1.0388353261047616,0.05084996343173187,1.5528171188920305e-11,5.134877013749865e-11
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.863016506036122e-05,3.177847924634397e-05,0.7419519835255212,0.060422425805440515,0.7420506136905816,0.06043215338484481,0.787170129103793,0.0,1.072538882440379,0.09225862837320924,-1.0492666281434165e-12,5.924347486952848e-12
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00020292686919371286,3.978241611779414e-05,0.8190270210926732,0.020463945511765974,0.8192299479618669,0.020454902480243998,0.787170129103793,0.0,0.9624869152521122,0.02418492758205066,4.1168248926787666e-13,1.1483742453478838e-12
