Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
350,optimal,True,0.7511738431639969,572523.8243423189
351,optimal,True,0.7911143160890788,563799.8589656716
352,optimal,True,0.7975017440039665,569207.4050587945
353,optimal,True,0.7055969838984311,568289.051821158
354,optimal,True,0.7122202729806304,571270.2959107166
355,optimal,True,0.6660806031432003,565898.402389476
356,optimal,True,0.5670166818890721,564587.3625056958
357,optimal,True,0.6574332180898637,557645.9133125701
358,optimal,True,0.6872381418943405,564139.1907976866
359,optimal,True,0.7577192720491439,580935.749507543
