Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
720,optimal,True,0.9194532330147922,563432.6065971435
721,optimal,True,0.8881403801497072,572536.6243114935
722,optimal,True,0.9171360458713025,570546.8337444089
723,optimal,True,0.8344775680452585,556823.1973090214
724,optimal,True,0.811867207987234,560974.0948200539
725,optimal,True,0.8785668138880283,573803.6560091374
726,optimal,True,0.8766346389893442,555845.9314836024
727,optimal,True,0.9174844280350953,574293.2359825175
728,infeasible,False,11.243131886934862,
729,optimal,True,0.8959385310299695,577709.8567684955
