Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
320,optimal,True,0.7104923077858984,563857.7477557649
321,optimal,True,0.8392680909018964,563482.2611015126
322,optimal,True,0.8631241689436138,577596.8027862574
323,optimal,True,0.8448216880206019,555104.4939098759
324,optimal,True,0.8253673021681607,563299.4212883838
325,infeasible,False,20.398620173102245,
326,optimal,True,1.0717903489712626,565717.7085804006
327,optimal,True,0.8896077559329569,562616.940763942
328,infeasible,False,5.948714620899409,
329,optimal,True,0.9398950058966875,556138.832449957
