Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
PINN Baseline,1,470,True,optimal,0.0001997586223296821,0.5300373218487948,0.5302370804711245,0.5161242249887437,563275.748353527,0.9733838767559573,563275.7483535262,-1.446728809416247e-13
PINN Baseline,1,471,True,optimal,0.0001997586223296821,0.5221376260742545,0.5223373846965842,0.5038247399497777,566433.0728004717,0.9645580705322095,566433.0728004742,4.5215175511030526e-13
PINN Baseline,1,472,True,optimal,0.0001997586223296821,0.5092913538683206,0.5094911124906503,0.49385621305555105,560248.434129619,0.9693127140949174,560248.4341296207,2.9090924780702085e-13
PINN Baseline,1,474,True,optimal,0.0001997586223296821,0.5519480491057038,0.5521478077280335,0.5374536649324,571054.6813547162,0.973387302113728,571054.6813547177,2.6501826062609404e-13
PINN Baseline,1,475,True,optimal,0.0001997586223296821,0.6835848421324044,0.6837846007547341,0.5309143869671971,573368.4449891719,0.7764351323226568,573368.4449883073,-1.5079598515836935e-10
PINN Baseline,1,477,True,optimal,0.0001997586223296821,0.6342347220052034,0.634434480627533,0.5750154859852046,553233.7774053331,0.9063433712121765,553233.7774053421,1.6202878686682967e-12
PINN Baseline,1,478,True,optimal,0.0001997586223296821,0.7347063510678709,0.7349061096902005,0.6101204650476575,566580.5554283,0.8302019223991125,566580.5554282989,-2.054700266565484e-13
PINN Baseline,1,479,True,optimal,0.0001997586223296821,0.8617243028711528,0.8619240614934824,0.5885407580062747,566326.0650306833,0.6828220539365056,566326.0650307056,3.946797290631586e-12
PINN Baseline,2,470,True,optimal,0.00010448024841025472,0.6632604221813381,0.6633649024297483,0.5161242249887437,563275.748353527,0.7780396929326575,563275.7483535308,6.613617414474272e-13
PINN Baseline,2,471,True,optimal,0.00010448024841025472,0.6751903127878904,0.6752947930363007,0.5038247399497777,566433.0728004717,0.7460811857950969,566433.0728004747,5.343611651303608e-13
PINN Baseline,2,472,True,optimal,0.00010448024841025472,0.9067532808985561,0.9068577611469664,0.49385621305555105,560248.434129619,0.5445795737921861,560248.4341296162,-4.987015676691786e-13
PINN Baseline,2,474,True,optimal,0.00010448024841025472,0.8028709299396724,0.8029754101880826,0.5374536649324,571054.6813547162,0.6693276756837561,571054.6813547336,3.057903007224162e-12
PINN Baseline,2,475,True,optimal,0.00010448024841025472,0.6331291729584336,0.6332336532068439,0.5309143869671971,573368.4449891719,0.8384178324675607,573368.4449891475,-4.263788458766334e-12
PINN Baseline,2,477,True,optimal,0.00010448024841025472,0.5905249409843236,0.5906294212327339,0.5750154859852046,553233.7774053331,0.9735639054096888,553233.7774053962,1.140514317945736e-11
PINN Baseline,2,478,True,optimal,0.00010448024841025472,0.7535514999181032,0.7536559801665135,0.6101204650476575,566580.5554283,0.8095476996186733,566580.5554282783,-3.842289498477455e-12
PINN Baseline,2,479,True,optimal,0.00010448024841025472,0.6866091429255903,0.6867136231740005,0.5885407580062747,566326.0650306833,0.8570395841079002,566326.0650306789,-7.811369637708348e-13
PINN Baseline,3,470,True,optimal,9.026011684909463e-05,0.6898312619887292,0.6899215221055783,0.5161242249887437,563275.748353527,0.7480912081327439,563275.7483535287,2.893457618832494e-13
PINN Baseline,3,471,True,optimal,9.026011684909463e-05,0.6638955038506538,0.6639857639675029,0.5038247399497777,566433.0728004717,0.7587884669985728,566433.0728004712,-8.220941002005551e-14
PINN Baseline,3,472,True,optimal,9.026011684909463e-05,0.6948625349905342,0.6949527951073833,0.49385621305555105,560248.434129619,0.7106327458964188,560248.4341299055,5.113768991807702e-11
PINN Baseline,3,474,True,optimal,9.026011684909463e-05,0.5962796870153397,0.5963699471321888,0.5374536649324,571054.6813547162,0.901208499048109,571054.6813546894,-4.6887846110770486e-12
