Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
340,optimal,True,0.565186785068363,569281.67559258
341,optimal,True,0.5061243430245668,561485.469703832
342,optimal,True,0.4815872481558472,564655.6290725672
343,optimal,True,0.4880449748598039,564217.2463098519
344,optimal,True,0.5211048009805381,581635.3288771318
345,optimal,True,0.5010599289089441,564601.3289454462
346,optimal,True,0.49563462496735156,563303.5430820646
347,optimal,True,0.5340368740726262,577729.7659316906
348,optimal,True,0.4913241940084845,557144.8978600793
349,optimal,True,0.5016525709070265,572207.4991379969
