Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,0.00010222755372524261,0.8053688010614779,0.8054710286152031,1.0102904907738168,1.2534301626112665,-3.668860158950945e-11
DC3,2,9,1.0,9.985754473341836e-05,0.8220475440224012,0.8221474015671346,1.0102904907738168,1.2554383558140807,-4.234870989793385e-11
DC3,3,9,1.0,0.00010304194357660081,0.8690663436427712,0.8691693855863478,1.0102904907738168,1.1619086551207538,-4.0018751323278266e-11
DC3,4,9,1.0,9.611186881860097e-05,0.9138460743965374,0.9139421862653561,1.0102904907738168,1.1153775248255546,-5.358933183698498e-12
DC3,5,9,1.0,0.00010043599953254063,0.945090506122344,0.9451909421218766,1.0102904907738168,1.0711257534856309,-3.538938912144554e-11
FSNet,1,9,1.0,0.00010197713143295712,0.9022954827588465,0.9023974598902795,1.0102904907738168,1.1187525962845615,-6.043414119179402e-12
FSNet,2,9,1.0,0.00010095050351487266,0.84206173931145,0.8421626898149649,1.0102904907738168,1.19893414748858,-6.710613681814712e-12
FSNet,3,9,1.0,9.54872618118922e-05,1.1307357400655746,1.1308312273273866,1.0102904907738168,0.9485327987686119,-3.2840603382437216e-11
FSNet,4,9,1.0,0.00011824733681148953,1.238643202309807,1.2387614496466186,1.0102904907738168,0.8243139684758218,-4.163081087556302e-11
FSNet,5,9,1.0,0.00015473003602690168,1.330300782703691,1.330455512739718,1.0102904907738168,0.7594609741254659,-3.8490287955993176e-11
KKT,1,9,1.0,0.000244357002278169,1.1209371721165047,1.121181529118783,1.0102904907738168,0.9441163815470328,-2.292589991441364e-11
KKT,2,9,1.0,0.0001943489122721884,0.9017386249163084,0.9019329738285806,1.0102904907738168,1.1163595779349327,-4.801403978533397e-11
KKT,3,9,1.0,0.00019457781066497168,0.8115931815571256,0.8117877593677905,1.0102904907738168,1.2438069011783022,-1.0559303967916486e-11
KKT,4,9,1.0,0.0001858766708109114,0.7875074974985586,0.7876933741693696,1.0102904907738168,1.2799453553526043,-4.76691470833025e-11
KKT,5,9,1.0,0.0001776367425918579,0.7347594878325859,0.7349371245751778,1.0102904907738168,1.3769797940643889,-4.304797640472154e-11
PINN Baseline,1,9,1.0,0.00020700651738378737,0.9564701072457764,0.9566771137631602,1.0102904907738168,1.0569478603047935,-5.7432635394680476e-12
PINN Baseline,2,9,1.0,0.00010365713387727737,1.0223694100148149,1.0224730671486921,1.0102904907738168,0.9864242645930038,-2.151013498405832e-11
PINN Baseline,3,9,1.0,0.00011883510483635796,0.9039418548345566,0.9040606899393929,1.0102904907738168,1.1221575893022822,-4.110788517975055e-11
PINN Baseline,4,9,1.0,0.00010268835143910514,0.9144941894337535,0.9145968777851926,1.0102904907738168,1.1065188501179768,-3.692231957203414e-11
PINN Baseline,5,9,1.0,9.971650110350715e-05,0.8946457335518466,0.8947454500529501,1.0102904907738168,1.13091034816568,-4.088423914351017e-11
Rahul's Model,1,9,1.0,0.00018986573235856162,0.7384137395355437,0.7386036052679023,1.0102904907738168,1.3777421348209746,1.3346298939875077e-11
Rahul's Model,2,9,1.0,0.00018727241290940178,0.8542653755802248,0.8544526479931341,1.0102904907738168,1.1893136961223485,-3.3759360746143783e-11
Rahul's Model,3,9,1.0,0.0002045815603600608,0.7994935573596094,0.7996981389199694,1.0102904907738168,1.2642052331565177,-3.6911278579975204e-11
Rahul's Model,4,9,1.0,0.00019154356171687445,0.6709822605674466,0.6711738041291634,1.0102904907738168,1.5048819237428117,-3.6998926303591947e-11
Rahul's Model,5,9,1.0,0.00017879458351267708,0.8548138357905878,0.8549926303741004,1.0102904907738168,1.1789447227467593,-5.929484390351928e-12
