Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
Ablated PINN,1,800,True,optimal,0.00016457855235785246,0.5355470245704055,0.5357116031227633,0.8489927060436457,573643.5715260737,1.5847943204789818,573643.5715261975,2.1572539682231397e-11
Ablated PINN,1,801,True,optimal,0.00016457855235785246,0.5282971616834402,0.5284617402357981,0.8042890189681202,565720.3232941778,1.5219437051568745,565720.3232941958,3.189628185549862e-12
Ablated PINN,1,802,True,optimal,0.00016457855235785246,0.5817772410809994,0.5819418196333572,0.8189413580112159,572366.495144496,1.4072564135830217,572366.4951445044,1.4644293896733535e-12
Ablated PINN,1,803,True,optimal,0.00016457855235785246,0.5581981288269162,0.5583627073792741,0.8090991911012679,566940.5763123787,1.4490566443787913,566940.5763124103,5.564701757687633e-12
Ablated PINN,1,804,True,optimal,0.00016457855235785246,0.5501115908846259,0.5502761694369838,0.8605870390310884,557957.9755210903,1.563918422837754,557957.9755211134,4.131177388441473e-12
Ablated PINN,1,805,True,optimal,0.00016457855235785246,0.5773353548720479,0.5774999334244058,0.8718134600203484,572604.7716741954,1.5096338710391697,572604.7716742144,3.313925834447516e-12
Ablated PINN,1,808,True,optimal,0.00016457855235785246,0.5735039515420794,0.5736685300944373,0.8306277990341187,562460.361948363,1.4479228952952687,562460.36194836,-5.381354086918185e-13
Ablated PINN,1,809,True,optimal,0.00016457855235785246,0.5719374818727374,0.5721020604250953,0.8811320238746703,562871.7990482876,1.5401657935298347,562871.7990482938,1.1168488791379617e-12
Ablated PINN,2,800,True,optimal,7.743039168417454e-05,0.5873744338750839,0.5874518642667681,0.8489927060436457,573643.5715260737,1.4452123785551716,573643.571526216,2.4799288327080685e-11
Ablated PINN,2,801,True,optimal,7.743039168417454e-05,0.5501646511256695,0.5502420815173537,0.8042890189681202,565720.3232941778,1.4617003060729268,565720.3232942377,1.0597796874568896e-11
Ablated PINN,2,802,True,optimal,7.743039168417454e-05,0.6397736174985766,0.6398510478902608,0.8189413580112159,572366.495144496,1.2798937513839477,572366.4951444888,-1.2610364188853876e-12
Ablated PINN,2,803,True,optimal,7.743039168417454e-05,0.6839300617575645,0.6840074921492487,0.8090991911012679,566940.5763123787,1.1828805976363845,566940.5763124018,4.065723055432293e-12
Ablated PINN,2,804,True,optimal,7.743039168417454e-05,0.6110679758712649,0.6111454062629491,0.8605870390310884,557957.9755210903,1.4081543119066093,557957.9755210773,-2.3368276136638634e-12
Ablated PINN,2,805,True,optimal,7.743039168417454e-05,0.6148877581581473,0.6149651885498315,0.8718134600203484,572604.7716741954,1.4176631072015617,572604.7716742129,3.0496250010253216e-12
Ablated PINN,2,808,True,optimal,7.743039168417454e-05,0.5973484944552183,0.5974259248469025,0.8306277990341187,562460.361948363,1.3903444167525487,562460.36194835,-2.3181217605186028e-12
Ablated PINN,2,809,True,optimal,7.743039168417454e-05,0.6444932045415044,0.6445706349331886,0.8811320238746703,562871.7990482876,1.367006152810548,562871.7990483065,3.371229024064588e-12
Ablated PINN,3,800,True,optimal,8.374173194169998e-05,0.6177841359749436,0.6178678777068853,0.8489927060436457,573643.5715260737,1.3740683674874667,573643.5715260771,5.885264823938952e-13
Ablated PINN,3,801,True,optimal,8.374173194169998e-05,0.5966890202835202,0.5967727620154619,0.8042890189681202,565720.3232941778,1.3477307782141734,565720.3232942121,6.070582675723931e-12
