Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,9.503688973685105e-05,0.5276998187311821,0.527794855620919,0.5100930498964671,0.9690802584590297,1.8151900503421728e-11
DC3,2,9,1.0,8.766355717347728e-05,0.5107507936449515,0.510838457202125,0.5100930498964671,0.9987366763226101,-2.062107567764194e-11
DC3,3,9,1.0,8.488244687517484e-05,0.5511158717951427,0.5512007542420179,0.5100930498964671,0.9275042266246112,1.9119414593208184e-11
DC3,4,9,1.0,8.921467492149936e-05,0.5286861892479161,0.5287754039228376,0.5100930498964671,0.965517368934015,1.923133766381213e-11
DC3,5,9,1.0,8.118356991973188e-05,0.5192920796107501,0.5193732631806698,0.5100930498964671,0.9823771568583588,4.280728982633856e-11
FSNet,1,9,1.0,0.00011598587863975101,0.515389031290801,0.5155050171694407,0.5100930498964671,0.9895636353921152,4.3802833471401436e-11
FSNet,2,9,1.0,8.781135289205445e-05,0.5151240888776051,0.5152119002304971,0.5100930498964671,0.9901394902036024,1.67914414248681e-11
FSNet,3,9,1.0,8.606134603420894e-05,0.5106820812345378,0.5107681425805721,0.5100930498964671,0.9989645825443607,4.2852800034172725e-11
FSNet,4,9,1.0,9.16557748698526e-05,0.5020880889561441,0.502179744731014,0.5100930498964671,1.0159004520070296,4.17337170621734e-11
FSNet,5,9,1.0,8.683354179892276e-05,0.5050842025731173,0.5051710361149162,0.5100930498964671,1.010019735177351,4.410301389220213e-11
KKT,1,9,1.0,0.00021686834386653372,0.5078003496811208,0.5080172180249873,0.5100930498964671,1.004371896676888,1.551510445232129e-11
KKT,2,9,1.0,0.0001747493321696917,0.52053277202261,0.5207075213547796,0.5100930498964671,0.9797550288635689,4.3661123690262844e-11
KKT,3,9,1.0,0.00019783943167163266,0.5216239630762074,0.521821802507879,0.5100930498964671,0.9779212782806214,4.1952769025365665e-11
KKT,4,9,1.0,0.0002318049987985028,0.5165177806177073,0.5167495856165059,0.5100930498964671,0.9872147531504878,-1.886370576619419e-12
KKT,5,9,1.0,0.00017746822494599555,0.5111893809193538,0.5113668491442999,0.5100930498964671,0.9974758642257293,4.324956845049651e-11
PINN Baseline,1,9,1.0,0.00016063710467682945,0.5079435407080584,0.5081041778127352,0.5100930498964671,1.0041579261721865,2.1730267290564588e-12
PINN Baseline,2,9,1.0,8.175687657462226e-05,0.5132652659538306,0.5133470228304051,0.5100930498964671,0.9940072606978114,-3.2374182197499484e-12
PINN Baseline,3,9,1.0,8.363465571569072e-05,0.5192897631786764,0.5193733978343921,0.5100930498964671,0.9822228144856324,2.788861823621442e-12
PINN Baseline,4,9,1.0,8.09802311576075e-05,0.5357021023260636,0.5357830825572213,0.5100930498964671,0.9526176987198574,-5.987601757964184e-14
PINN Baseline,5,9,1.0,8.248245447046227e-05,0.5411461988308778,0.5412286812853482,0.5100930498964671,0.9442189878573354,3.8621291188049e-11
Rahul's Model,1,9,1.0,0.00018256610362894006,0.5435654075764533,0.5437479736800823,0.5100930498964671,0.9406466971237051,2.4837320424165805e-12
Rahul's Model,2,9,1.0,0.00020249167250262367,0.5239587425409505,0.5241612342134532,0.5100930498964671,0.9751150608791629,1.4411039983575671e-11
Rahul's Model,3,9,1.0,0.0002343551152282291,0.5126474768751197,0.512881831990348,0.5100930498964671,0.9946721501997402,-2.7316350458700354e-11
Rahul's Model,4,9,1.0,0.00017322377405232855,0.5826959700789303,0.5828691938529826,0.5100930498964671,0.8769304876050321,1.3106465891617603e-11
Rahul's Model,5,9,1.0,0.0001828871253463957,0.5397285840008408,0.5399114711261872,0.5100930498964671,0.9454080022748585,4.337002791402886e-11
